Title,Article,Category
Shame on him not me: Smriti on Rahul's flying kiss row,"Union Minister Smriti Irani said that Rahul Gandhi blowing a ""flying kiss"" in Lok Sabha was a ""despicable behaviour"" and the incident was shame on him and not on her. ""Where it happened is most dignified place of Constitution. It is house of the people. Laws are formulated there for women's respect,"" Irani said in an interview with Aaj Tak.",Politics
"Hurriyat chief sends legal notice to J&K admin, seeks release","Hurriyat chairman Mirwaiz Umar Farooq has sent a legal notice to Jammu and Kashmir administration seeking his release and warned of challenging it in the court if it failed to come up with a positive response. However, the administration maintained that Mirwaiz Farooq isn't under detention, but he hasn't been allowed to lead prayers at Srinagar's Jamia Masjid since 2019.",Politics
"Like Nuh, BJP wants to create riots in other places: Digvijaya","Ahead of the upcoming Assembly elections in Madhya Pradesh, Congress leader Digvijaya Singh claimed that BJP engineered riots in Haryana's Nuh and said the party wants to create riots the same way in other places. ""BJP knows that there is hatred for them,"" Digvijaya said. The Congress leader further accused the Shivraj Singh Chouhan-led government of corruption.",Politics
Entire speech wasn't played: Azad on 'Muslims converted' remarks,"After his remarks sparked a controversy, former Congress leader Ghulam Nabi Azad said his entire speech was not played. ""Islam is all about love and affection and not waging war. I had said a very few Muslims have come from outside,"" he said. ""Only 10-20 Muslims came...as part of the Mughal Army, the rest were converted,"" Azad said earlier. ",Politics
"RSS people placed in all institutions, running ministries: Rahul","Congress leader Rahul Gandhi said that RSS is placing its own people in every institution and is running everything in the country. ""Even if you ask any of the ministers in the Union government, they will tell you they are actually not running their ministries. Those deputed by RSS are actually running these ministries and are suggesting everything,"" he added.",Politics
Ready for a debate?: Congress leader on AAP's Chhattisgarh visit,"Congress leader Pawan Khera on Saturday criticised AAP National Convener Arvind Kejriwal's visit to Chhattisgarh and asked for a debate to compare the performance of [previous] Congress government in Delhi and [current] AAP government. ""Let's choose a sector of your choice and compare...performance of...Congress government in Delhi and your government,"" Khera said. ""Why go to Raipur?"" he added.",Politics
Congress suspends BJP leader Jakhar's nephew for anti-party acts,"Congress has suspended its Punjab MLA Sandeep Jakhar, who is the nephew of BJP's state chief Sunil Jakhar, from the party for ""indulging in anti-party activities"". ""You (Sandeep Jakhar) have not been participating in any of the party programmes, including Bharat Jodo Yatra,"" the Congress said. ""You are openly defending your uncle Shri Sunil Jakhar,"" it added.",Politics
Why no G20 event in Manipur if situation is normal: Akhilesh Yadav,"Samajwadi Party chief Akhilesh Yadav on Saturday questioned the government why no G20 events are being held in Manipur. ""The government is saying the situation is all okay in Manipur, then they should hold a G20 event in Manipur,"" said Yadav. He further said that if BJP wants to take advantage of these events, the party should sponsor them.",Politics
"Forget Amethi, Rahul might not even win from Wayanad: Manoj Tiwari","BJP MP Manoj Tiwari has said that Congress leader Rahul Gandhi may fight the election from Amethi if he wants to be humiliated. He said that Union Minister Smriti Irani had made her place in the hearts of the people of Amethi. ""Forget about Amethi, it's doubtful that Rahul would win from Wayanad,"" he added.",Politics
Govt schools in Chhattisgarh in terrible condition: Kejriwal,"Addressing a public rally in Chhattisgarh's Raipur, Delhi CM Arvind Kejriwal on Saturday claimed that AAP is the only political party that talks about building schools and hospitals. ""I was reading a report, government schools in Chhattisgarh are in terrible condition,"" Kejriwal said. ""Give us one chance in Chhattisgarh and you'll forget...other parties,"" Kejriwal said in the poll-bound state.",Politics
75 Rajya Sabha MPs have criminal cases against them: Report,"As many as 75 or 33% of 225 Rajya Sabha sitting MPs have declared criminal cases against themselves, according to a report by Association for Democratic Reforms (ADR). It added that 41  MPs have declared serious criminal cases and two members have declared cases related to murder. Four MPs have declared cases related to crimes against women.",Politics
Policeman salutes CM Dhami while talking on phone; transferred,"An Additional Superintendent of Police was allegedly transferred days after he saluted Uttarakhand CM Pushkar Singh Dhami while talking to someone on his phone. The incident reportedly happened when CM Dhami deboarded from his helicopter in Kotdwar, where he had arrived to take stock of the landslide situation. The ASP was transferred to a police training centre in Narendra Nagar.",Politics
Congress chewed people of Amethi like chewing gum: BJP's Naqvi,"After UP Congress chief Ajay Rai said Rahul Gandhi will contest 2024 Lok Sabha elections from Amethi, BJP leader Mukhtar Abbas Naqvi criticised the Congress. ""For many years, Congress treated that constituency (Amethi) as their family's private property,"" Naqvi said. ""Congress kept chewing the people (of Amethi) like chewing gum and now people won't forgive them,"" Naqvi added.",Politics
Irani will lose deposit if she contests Amethi against Rahul: Alvi,"Congress leader Rashid Alvi has claimed that BJP leader Smriti Irani will lose her deposit if she fights the election against former Congress chief Rahul Gandhi from Amethi. He also claimed that PM Narendra Modi will not fight the election from Varanasi and ""will go back to Gujarat"" if Congress leader Priyanka Gandhi contests from the seat.",Politics
Didn't spend ₹250 crore/km to build Dwarka Expressway: Gadkari,"In an interview with Aaj Tak, Union Minister Nitin Gadkari rejected the claim that the government spent ₹250 crore per kilometre on building the Dwarka Expressway. His reaction came after a CAG report flagged the high cost of construction of the expressway. Gadkari said that expressway wasn't 29 kilometres long, as mentioned in report, but around 230 kilometres long.",Politics
Political vengeance: K'taka BJP on state's decision to scrap NEP,"BJP leader BC Nagesh on Friday criticised Congress government in Karnataka over its decision to withdraw National Education Policy (NEP) 2020 from the next academic year. ""This is done with political vengeance which will affect the future of the students,"" BC Nagesh said. ""So far, no political party has taken such a decision in terms of national policy,"" he added.",Politics
"PM Modi, Shah are insecure: Gokhale after Unacademy fires teacher","After Unacademy sacked a teacher, Karan Sangwan, who asked students to vote for educated candidates, TMC MP Saket Gokhale said that PM Narendra Modi and Home Minister Amit Shah are insecure about their educational qualifications. He further said, ""Why should a teacher be fired for making generic statement when government itself has turned all its institutions into a propaganda machine?""",Politics
CAG report shows UDAN scheme didn't work on 93% routes: Kharge,"Congress chief Mallikarjun Kharge criticised the BJP-led government saying that a CAG report showed that its UDAN scheme, aimed at making air travel affordable, did not work on 93% of the routes. ""The much-publicised helicopter services also remained stalled,"" he added. ""Didn't get 'UDAN', just talk of lies and 'jumlas'!"" said Kharge.",Politics
"Amethi Rahul's natural seat, Wayanad supported him in crisis: INC","Congress leader and former Uttarakhand CM Harish Rawat said that Amethi is the natural seat of Rahul Gandhi, but the Congress MP will also fight polls from Wayanad. ""Wayanad supported him [Rahul Gandhi] at the time of crisis,"" Rawat said. This comes after Congress leader Ajay Rai said Rahul Gandhi will ""definitely"" contest 2024 Lok Sabha elections from Amethi.",Politics
Maharashtra CM will be changed by Sept: Congress' Vijay Wadettiwar,"Maharashtra Leader of Opposition and Congress leader Vijay Wadettiwar on Saturday said that Maharashtra's CM will be changed by September. Speaking to the media, Wadettiwar said, ""What's happening in Maharashtra is not right...This government will not last."" "" The government does not care about the common man, farmers. There's a danger to the main chair (CM) in Maharashtra,"" Wadettiwar added.",Politics
Advani had called PM Modi an event manager: Jairam on G20 Summit,"As the G20 Summit is slated to take place on September 9-10 in Delhi, Congress leader Jairam Ramesh accused the Centre of running an election campaign under the garb of the summit. He further said that senior BJP leader LK Advani, in 2014, had called PM Narendra Modi a great ""event manager"".",Politics
"Rahul Gandhi rides bike to Pangong Lake in Ladakh, pics go viral","Congress leader Rahul Gandhi rode a bike to Pangong Lake in Ladakh, pictures of which went viral. ""On our way to Pangong Lake, which my father used to say, is one of the most beautiful places in the world,"" he wrote on Instagram. He will reportedly celebrate his father and late PM Rajiv Gandhi's birth anniversary at Pangong Lake.",Politics
"BJP leader Samandar Patel travels in 1,200-car convoy to rejoin Congress in MP, video surfaces","Union Minister Jyotiraditya Scindia's loyalist Samandar Patel, who joined BJP in 2020, rejoined Congress on Friday. He led a convoy of nearly 1,200 cars to go to Bhopal to resign from BJP. ""I felt suffocated within the BJP,"" Patel, who was accompanied by reportedly 5,000 supporters, said. Scindia's revolt led to the fall of Congress' government in 2020. ",Politics
Drug menace bigger threat than militancy: J&K DGP Dilbag Singh,"In an interview, J&K DGP Dilbag Singh claimed that the drug menace is a bigger threat than militancy. He said that Pakistani agencies are using drugs to fund terror and to ""punish people"" of J&K for choosing peace over terror. He added, ""Most of consignments [of heroin and smack] are going to Punjab...and from there, cash comes upwards (to J&K).""",Politics
"Rahul asks Rameshwar not to call him 'sir', video surfaces","Congress MP Rahul Gandhi shared a video of him meeting vegetable vendor Rameshwar and his family after the latter's video on tomato price hike went viral. In the video, Rahul can be seen asking Rameshwar not to call him ""sir"" and urging Rameshwar to call him ""Rahul"". The video also shows Rahul Gandhi having lunch with Rameshwar and his wife.",Politics
Will watch 'Jailer' movie with UP CM Yogi Adityanath: Rajinikanth,"Actor Rajinikanth reached Uttar Pradesh’s Lucknow on Friday, where he is scheduled to meet Chief Minister Yogi Adityanath. While talking about his plans, Rajinikanth said, ""I will watch [my movie 'Jailer'] with UP CM Yogi Adityanath."" Reacting to the film's success, he said, ""Sab bhagwan ki dua hai (It's a blessing from God)."" Earlier, the actor was in Jharkhand's Ranchi.",Politics
"Unacademy profile deleted, there may be political pressure: Sacked teacher Karan","Karan Sangwan, the Unacademy teacher who was fired after he asked students to vote for educated candidates in elections, has said his profile on the ed-tech platform has been deleted. ""There may be political pressure...I was misinterpreted,"" he told India Today. He also said he made the remarks on his YouTube channel and not on the Unacademy platform.",Politics
Police probing very slowly: Congress on Jadavpur University death,"After an 18-year-old student of Jadavpur University allegedly fell to death from hostel, Congress'  Adhir Ranjan Chowdhury on Friday criticised the West Bengal government. ""The police are carrying out investigations very slowly, I think they must swing into action,"" Chowdhury said. ""In [West] Bengal, nothing happens before the incident, everything happens after the incident occurs,"" he added.",Politics
BJP leader Rajen Gohain resigns from Assam govt post over Nagaon LS seat delimitation,"Senior BJP leader and former Union Minister of State Rajen Gohain resigned from the post of Chairman of Assam Food and Civil Supplies Corporation on Friday over delimitation of the Nagaon Lok Sabha seat. In a letter to Assam CM Himanta Biswa Sarma, Gohain said that the delimitation process has made Nagaon seat ""unwinnable for BJP candidates in the future"".",Politics
Shivraj has become 'Thugraaj': Congress' Kamal Nath,"Former Madhya Pradesh CM and Congress leader Kamal Nath on Friday criticised CM Shivraj Singh Chouhan and said, ""Shivraj has become Thugraaj"". Kamal Nath, who was part of the event where Congress released a booklet listing the corruption under the Chouhan administration said, ""In 18 years, today, Madhya Pradesh is...known for publicity, corruption, and atrocities.""",Politics
Rahul Gandhi is best PM candidate for INDIA: Congress MLA,"Assam Congress MLA Abdur Rashid Mandal said that the selection of Prime Ministerial candidate depends on the opinion of all parties of INDIA alliance and that Congress alone can't decide it. He, however, added, ""Being a Congress MLA...I do believe that [Congress leader] Rahul Gandhi will be the most acceptable Prime Ministerial candidate of the INDIA alliance.""",Politics
Appointment of Yasin's wife shows Pak harbouring terrorism: BJP,"After jailed separatist leader Yasin Malik's wife Mushaal Hussein Mullick was added to interim Pakistan PM Anwaar-ul-Haq Kakar's cabinet, BJP leader Tarun Chugh on Friday criticised it. ""Mullick's appointment endorses India's claim that Pakistan is harbouring terrorism and terrorists,"" Chugh said. Pakistan is repeatedly resorting to such actions that harm India's national interest, he said. ",Politics
"BJP sent bulls to mar event, my convoy almost collided: Akhilesh","Samajwadi Party chief Akhilesh Yadav has alleged that BJP released bulls on his convoy's route to disrupt his event in Uttar Pradesh's Fatehpur. ""My cavalcade nearly collided with bulls at several places between Banda and Fatehpur,"" claimed Yadav. The bulls were released by the DM at the behest of Chief Minister Yogi Adityanath, he added.",Politics
Miscreants getting protection: MoS on Bihar journalist's killing,"After a journalist, Vimal Kumar, was allegedly shot dead at his home in Bihar's Araria district on Friday, Minister of State for Home Affairs Nityanand Rai criticised the Nitish Kumar-led government. ""Law and order have failed in Bihar. Miscreants aren't scared of anything as they're getting protection from the state government and the members of...JD(U) and RJD parties,"" Rai said. ",Politics
K'taka govt taking issue lightly: JD(S) on Cauvery water sharing,"JD(S) leader and former Karnataka CM HD Kumaraswamy criticised the Congress government in the state over its decision to release Cauvery water to Tamil Nadu and said the government is taking the issue lightly. ""With the shortage of water for our own farming community, why is it necessary for us to oblige the direction of...Cauvery Water Management Authority?"" he questioned. 
",Politics
"We can't trust AAP, they do politics of dishonesty: INC's Dikshit","Congress leader Sandeep Dikshit said AAP cannot be trusted and that ""there is corruption in their politics"". ""They practise the politics of dishonesty...They are always ready to tell lies,"" he added. On seat sharing in Delhi for Lok Sabha polls, Dikshit said, ""We didn't say that we'll fight on all seven seats. We said we'll prepare for the seven seats.""",Politics
"Telangana Congress to charge ₹50,000 from Assembly poll aspirants","The Telangana Congress has said it will charge ₹50,000 fee from people aspiring to be the party's candidates for the Assembly elections. Candidates belonging to SC, ST and the physically challenged categories will have to pay ₹25,000 application fee. Notably, Karnataka Congress had charged up to ₹2 lakh from the aspiring candidates.",Politics
Man files complaint against INC's Surjewala over 'rakshas' remark,"After Congress leader Randeep Surjewala allegedly called those who support and vote for BJP a 'rakshas' (demon), a man has urged Delhi Police to file a formal complaint against Surjewala. The complainant, Sanjay Gupta, has taken objection to the controversial statement made by Surjewala during his speech in Haryana and urged Delhi Police to launch an investigation into the matter.",Politics
"Charges baseless, Congress frustrated: MP CM on 'Mamato' campaign","After the Congress' youth wing released a 'Mamato' poster to target Madhya Pradesh CM Shivraj Singh Chouhan, the CM criticised the Congress and said the party is making baseless charges in ""frustration"". ""Congress is agitated as the BJP is ready for polls. We will win the upcoming Assembly elections in Madhya Pradesh,"" Chouhan added.",Politics
Unfortunate incident: Bihar CM as journalist shot dead in Araria,"After a journalist, Vimal Kumar, who worked for Dainik Jagran, was shot dead at his home in Bihar's Araria district on Friday, state CM Nitish Kumar called it an ""unfortunate incident"". ""As soon as I saw the news, I ordered officials to look into it,"" Kumar said. Police said the journalist seems to have been killed over personal issues.",Politics
Rahul Gandhi will definitely contest from Amethi in 2024 LS polls: UP Congress chief,"UP Congress chief Ajay Rai has said Rahul Gandhi will ""definitely"" contest 2024 Lok Sabha elections from Amethi. Rahul had fought the 2019 polls from Amethi and Wayanad. He had lost to BJP's Smriti Irani from Amethi. Rai further said, ""If Priyanka Gandhi wishes to fight the polls from Varanasi, all of our workers will strive to make her win."" ",Politics
Campuses in WB converted into 'hellholes' by TMC: BJP's Malviya,"BJP leader Amit Malviya claimed that university campuses in West Bengal have been converted into ""hellholes"" by ""Leftist Unions"" or the ruling TMC. ""BJYM West Bengal is camping outside Jadavpur University and demanding justice for Swapnadip Kundu, who was ragged and tortured to death,"" Malviya tweeted. ""Jadavpur campus...is littered with comrades, who don't ever seem to graduate,"" he added.",Politics
BJP running from discussion on Dwarka e-way construction scam: AAP,"AAP leader Saurabh Bharadwaj criticised the BJP over the alleged scam in the construction of the Dwarka Expressway. Bharadwaj questioned, ""Why is...BJP running away from the discussion on the alleged scam in...construction of the Dwarka Expressway?"" The report said that the cost of building the Dwarka Expressway has exceeded the amount sanctioned by the CCEA by nearly 14 times.",Politics
"SC holds ex-RJD MP Prabhunath guilty in 1995 double murder case, overturns HC order","The Supreme Court overturned an order of the Patna High Court acquitting RJD leader
and former Lok Sabha MP Prabhunath Singh in the 1995 double murder case. He had murdered Rajendra Rai, 18, and Daroga Rai, 47, near a polling booth in Chhapra for allegedly not voting as per his suggestion. He is currently serving life-term in another murder case. ",Politics
Illiterate leaders can't build modern India: Kejriwal as Unacademy fires teacher,"After ed-tech firm Unacademy sacked a teacher, Karan Sangwan, who asked students to vote for educated candidates, Delhi CM Arvind Kejriwal said, ""Illiterate public representatives can never build the modern India of 21st century."" He asked whether it was a crime to ask people to vote for educated leaders. Unacademy Co-Founder Roman Saini said Sangwan breached code of conduct.",Politics
No one can save country if BJP returns to power in 2024: MK Stalin,DMK chief and Tamil Nadu Chief Minister MK Stalin on Thursday said that no one can save the country if the BJP returned to power in the Centre in 2024. He further said that the failure of Prime Minister Narendra Modi-led government at the Centre and the BJP government in Manipur would reflect in the 2024 Lok Sabha elections.,Politics
Shame: Shiv Sena (UBT) MP Priyanka after Unacademy fires teacher,"Shiv Sena (UBT) MP Priyanka Chaturvedi criticised Unacademy after the latter removed its teacher named Karan Sangwan who advised students to vote for a politician who is well-educated. Taking to X (formerly Twitter), Chaturvedi questioned, ""How [is] saying vote for literate politicians a biased opinion?"" ""Shame if merely expressing this view gets you to take someone's job, Unacademy,"" she said.",Politics
Lalu Yadav's bail in fodder scam case challenged by CBI in SC,"The Central Bureau of Investigation challenged the bail granted to ex-Bihar Chief Minister and RJD chief Lalu Prasad Yadav in a fodder scam case in the Supreme Court. He was convicted in five fodder scam cases pertaining to the fraudulent withdrawal of money from Deoghar, Dumka, Chaibasa and Doranda treasuries in Jharkhand. CBI's plea will be heard on August 25.",Politics
"Rivaba like my younger sister, it was a misunderstanding: Guj BJP MP on viral video","BJP MP from Jamnagar in Gujarat Poonamben Maadam, whose argument with BJP MLA Rivaba Jadeja went viral on Thursday, said there was a misunderstanding. She also said Rivaba is like a younger sister to her and she has the right to get angry at elders. Earlier, Rivaba had said Maadam paid tributes to fallen soldiers while wearing slippers.",Politics
Ajay Rai who fought Lok Sabha polls against PM Modi made Congress' UP chief,"Congress leader Ajay Rai, who contested Lok Sabha elections against PM Narendra Modi, was appointed as the party's Uttar Pradesh President replacing Brijlal Khabri. A five-time MLA, he was elected to UP Assembly three times, in 1996, 2002 and 2007, on a BJP ticket. Rai thanked Congress chief Mallikarjun Kharge, Priyanka Gandhi and Rahul Gandhi for giving him the post.",Politics
INC has shown its true colours: Thakur on Sukhu's 'Bihari' remark,"Union Minister Anurag Thakur said the Congress had shown its true colours by insulting people of Bihar by ""blaming"" them for the destruction caused by heavy rains in Himachal Pradesh. ""No CM has any right to insult the people of Bihar, be it Arvind Kejriwal or Sukhvinder Singh Sukhu,"" Thakur said. Congress should focus on relief and rehabilitation, Thakur added.",Politics
"Ajit, Shinde & me a combination that has no challenge: Fadnavis","Maharashtra Deputy CM Devendra Fadnavis said CM Eknath Shinde, Deputy CM Ajit Pawar, and he were a combination that has no challenge due to their ""working style"". He also criticised NCP chief Sharad Pawar after he claimed that PM Narendra Modi's ""I'll come back again"" assertion was inspired by Fadnavis, who had made the claim during the 2019 Assembly polls. ",Politics
"Friend likes PM, I said 'Hope you get husband like him': Kanhaiya","Congress' Kanhaiya Kumar, while addressing a gathering, claimed a friend of his told him that she likes PM Narendra Modi. ""I said if you dislike me that's fine. But if you like Modi ji...may god give you a husband like him,"" he added. He said that Mahatma Gandhi didn't need to leave Kasturba Gandhi to make India independent. ",Politics
Mahatma Gandhi didn't need to leave wife for independence: Kanhaiya,"Congress' Kanhaiya Kumar has said that Mahatma Gandhi didn't need to leave Kasturba Gandhi to get independence for India. ""India's PM Narendra Modi says he needed to leave his wife to serve the country,"" he added. He claimed a friend told him that she likes PM Modi to which he said, ""I hope you get a husband like him.""",Politics
Politically motivated: Pradhan on K'taka's decision to scrap NEP,"After the Karnataka government said National Education Policy (NEP) 2020 will be withdrawn from the next academic year, Union Minister Dharmendra Pradhan criticised the state government and called it ""politically motivated"". ""Our education system needs evolution, not regression...This decision reveals the anti-reform, anti-Bharatiya Bhasha and anti-Karnataka character of Congress,"" he said.",Politics
Humanity arrived before religion: RJD MP on Ghulam Azad's remark,"After Ghulam Nabi Azad said all Muslims converted from Hindus in India and called Hinduism the ""oldest religion"", RJD MP Manoj Jha said, ""Humanity arrived before religion did"". ""Once this realisation permeates society, religious extremism will naturally wane,"" Jha said. ""Humanity should take precedence over all other considerations whether it be religion...or civilisation,"" he added. ",Politics
PM father figure but turned his back on Manipur daughters: Kejriwal,"Delhi CM Arvind Kejriwal on Thursday said that the PM is like a father figure, but PM Narendra Modi turned his back on the daughters of Manipur. ""6,500 FIRs have been registered, over 150 killed, but the Prime Minister remained silent. Houses of 4,000 people were burnt, the Prime Minister remained silent,"" CM Kejriwal said. ",Politics
Fadnavis said 'I'll come back' but came back at lower post: Sharad,"NCP chief Sharad Pawar, while reacting to PM Narendra Modi's ""I'll come back remark"" on Independence Day, said, ""A similar thing was said by Maharashtra's former CM Devendra Fadnavis and he came to power but at a lower post."" Sharad Pawar had earlier denied being offered a post in the Union government by Maharashtra Deputy CM Ajit Pawar.",Politics
"Ajit Pawar, ministers meet Nawab Malik; inquire about his health","Maharashtra Deputy CM Ajit Pawar along with state ministers Dilip Walse Patil and Hasan Mushrif visited former minister Nawab Malik on Wednesday at his residence in Mumbai. The meeting comes days after Malik was granted interim bail by the Supreme Court on medical grounds in a money laundering case. During the meeting, Ajit Pawar inquired about Malik's health.",Politics
BJP asked for votes in name of cows but never served them: Baghel,"Chhattisgarh CM Bhupesh Baghel has said that BJP asked for votes in the name of cows but never served them. He said that under the BJP rule, cows were getting slimmer and were also dying, adding that the Congress government also opened 'gauthans' (cow shelters). BJP is unable to digest that Congress has snatched their agenda from them, Baghel said. ",Politics
Shivraj & Raman Singh missing from BJP's 1st candidate lists for MP & Chhattisgarh polls,"The BJP on Thursday released the first lists of candidates for the upcoming state polls in Chhattisgarh and Madhya Pradesh. In the list of 21 candidates for Chhattisgarh, former CM Raman Singh was missing. Similarly, incumbent CM Shivraj Singh Chouhan didn't feature in the list of 39 names for MP polls. The names were approved by BJP chief JP Nadda. ",Politics
Can't remove from people's hearts: Omar on renaming Nehru Memorial,"Reacting to Centre renaming Nehru Memorial Museum and Library (NMML) in Delhi as Prime Ministers Museum and Library (PMML), former Jammu and Kashmir CM Omar Abdullah said truth can never be kept behind the veil. ""Former PM Jawaharlal Nehru's name can be removed from the buildings, but he cannot be removed from the hearts of people,"" Abdullah said. ",Politics
Nobody can think of banning Bajrang Dal: BJP on Digvijaya's remark,"After Congress leader Digvijaya Singh said the party won't ban Bajrang Dal if they win Assembly elections in Madhya Pradesh, state Home Minister Narottam Mishra criticised the Congress. ""We had said earlier that nobody can think of banning Bajrang Dal,"" Mishra said. ""Congress collects votes by spreading lies. Were they able to ban Bajrang Dal in Karnataka?"" he added. ",Politics
4 BJP MLAs marshalled out of Delhi Assembly amid protest,"Four BJP MLAs were marshalled out of the Delhi Assembly after they protested against a discussion on the Manipur issue. BJP MLA OP Sharma said that the national capital's government ""does not want to discuss the issues of Delhi"". He added that Manipur's problems are being discussed in the Lok Sabha and the state's Vidhan Sabha.",Politics
Youth being taught about all PMs through clip in museum: Minister,"Amid a row over renaming of Nehru Memorial Museum and Library (NMML) as Prime Ministers Museum and Library (PMML), Union Minister Pralhad Joshi said respect to all PMs is being given. ""Our youth is being taught through a video clip which is played in the museum regarding the contribution made by all the Prime Ministers of our country,"" he said. ",Politics
Ajit's posters put up in Maha's Beed ahead of uncle Sharad's rally,"Posters of Ajit Pawar were seen installed in Maharashtra's Beed ahead of his uncle Sharad Pawar's rally. As per reports, supporters of state minister Dhananjay Munde had put up the posters. Earlier, NCP chief Sharad Pawar had said that he would approach the judiciary if Ajit's NCP faction did not stop using his photograph on its banners and hoardings. ",Politics
We have been pleading with Sharad Pawar to join us: Maha minister,"Maharashtra Medical Education Minister Hasan Mushrif has said that the NCP faction led by Deputy CM Ajit Pawar has been ""pleading"" with NCP chief Sharad Pawar to join them. Congress leader Vijay Wadettiwar had earlier claimed that PM Narendra Modi told Ajit Pawar to rope in Sharad Pawar into the NDA if he wanted to become Maharashtra CM. ",Politics
"BJP forms 2 Rajasthan poll panels, ex-CM Raje missing from both","BJP has announced two key election committees ahead of Rajasthan Assembly polls. Notably, senior party leader Vasundhara Raje's name is missing from both the committees. Raje is the only female to have served as Rajasthan CM. The 'election management committee' is headed by ex-MP Narayan Lal Panchariya, while minister Arjun Ram Meghwal will lead the 'pradesh sankalp patra (manifesto) committee'.",Politics
"If you honour Rajesh Pilot, why insult son: Malviya to Gehlot ",BJP leader Amit Malviya said that if Rajasthan CM Ashok Gehlot honours Rajesh Pilot then why did he sack his son Sachin Pilot and use disrespectful words for him. Malviya's reaction comes after Gehlot reacted to his claim that Rajesh Pilot dropped bombs on Mizoram in 1966 and said BJP is insulting sacrifice of Indian Air Force by saying this.,Politics
PM Modi became PM as Congress saved democracy for 70 yrs: Kharge,"Congress President Mallikarjun Kharge on Thursday said that PM Narendra Modi repeatedly asks what Congress has done in 70 years. ""We saved democracy and the constitution, that's why [PM Modi] could become the Prime Minister,"" he added. Moreover, he said that Congress' ""big"" leaders have given their lives for the country and questioned, ""Which such leader does BJP have?"" ",Politics
All Muslims converted from Hindus in India: Ex-J&K CM Ghulam Nabi Azad ,"Former Congress leader and CM of J&K Ghulam Nabi Azad said all Muslims converted from Hindus in India. ""Hinduism is the oldest religion. Only 10-20 Muslims came...as part of the Mughal Army, the rest were converted,"" he added. Azad claimed that Kashmir didn't have a single Muslim until 600 years ago. ""Kashmiri Pandits were converted to Islam,"" he said. ",Politics
I'm a better Hindu than BJP leaders: Congress MP Digvijaya Singh,"Speaking on the Hindutva issue ahead of Madhya Pradesh elections, Congress MP Digvijaya Singh said, ""I'm a better Hindu than...all...BJP leaders."" He added, ""I was a Hindu, I'm a Hindu and will remain a Hindu...I'm a follower of Sanatan Dharma."" The ex-CM further said, ""India belongs to everyone- Hindu, Muslim, Sikh and Christian. PM Narendra Modi...should stop dividing the nation.""",Politics
"Himachal CM Sukhu clarifies his 'Bihari architects' remark, says 'They're our brothers'","CM Sukhvinder Singh Sukhu has clarified his 'Bihari architects' remark as he criticised construction in disaster-hit Himachal Pradesh. ""I didn't say anything as such...They are like our brothers,"" he said. On construction in the hills, he said, ""It is the fault of our structural engineering, they are just labourers."" He added he got people from Bihar evacuated by helicopters. ",Politics
"Free delivery of scams, reads Congress 'Mamato' poster on MP CM","Ahead of the state Assembly elections, Congress' youth wing has released a 'Mamato' poster to target Madhya Pradesh CM Shivraj Singh Chouhan. Calling Chouhan's government '50% commission' government, the poster read, ""Get free home delivery of scams."" The poster also contained a vector portrait of the CM. The term 'Mamato' is purportedly in reference to a popular food delivery brand.",Politics
"Nehru ji is known for work he did, not just his name: Rahul Gandhi","Congress leader Rahul Gandhi on Thursday said that former PM Jawaharlal Nehru is ""known for the work he did and not just his name"". He made the remark on being questioned about Nehru Memorial Museum being renamed to Prime Ministers’ Museum and Library Society. The change in name was proposed in June and came into effect on Monday.",Politics
Family always last: Shehzad on calling out brother's ISRO remark,"BJP leader Shehzad Poonawalla has called out his brother Tehseen over his claim that ISRO scientists were not being paid their salaries for three months. After PIB Fact Check termed the claim as ""fake"", Shehzad reacted to it, saying, ""For me, my nation is first, family last - always."" ""Feel free to fact-check me on this,"" Tehseen had said.",Politics
Afraid of Raj Bhavan's cannons: Punjab Guv as CM Mann skips event,"After Punjab CM Bhagwant Mann skipped 'At Home' event on Independence Day, Governor Banwarilal Purohit said that perhaps Mann is ""afraid of the ceremonial cannons"" placed outside Raj Bhavan. ""[Mann's] decision is in line with his own discernment,"" Purohit said in a statement issued by his office. Invitation for the event was sent to various signatories, as per the statement.",Politics
Alka an immature spokesperson: Delhi Congress on her 7 seats remark,"Reacting to Congress spokesperson Alka Lamba's statement that party preparing to contest on all seven seats in Delhi, Congress Delhi in-charge Deepak Babaria said that Alka is an ""immature spokesperson"". Alka is not authorised spokesperson for commenting on such matters, he added. Babaria's statement comes after AAP, reacting to Alka's statement, said that there is no point of INDIA alliance.",Politics
Didn't speak anything on alliance: Alka on her '7 seats' remark,"Reacting to the political row over her 'Congress to contest on all seven Delhi seats in 2024' remark, Congress leader Alka Lamba said that she didn't mention anything about alliance. Sharing video of her statements on X, she said, ""Listen and tell where did I talk about having or not having an alliance with anyone? What is the controversy about?""",Politics
AAP Punjab MLA who used objectionable words for woman denied bail,"AAP Punjab MLA Sheetal Angural has been denied bail in the 2017 case of allegedly using objectionable words against a woman. In his Facebook posts, Angural had reportedly termed a woman named Harvinder Kaur as a blackmailer and also raised suspicion over her integrity as a woman. Earlier this month, a CJM court issued a non-bailable warrant against the MLA.",Politics
