Title,Article,Category
No small feat: PM as Praggnanandhaa finishes runner-up in Chess World Cup,"PM Narendra Modi on Thursday tweeted, ""We are proud of Praggnanandhaa for his remarkable performance at the FIDE Chess World Cup!"" The PM added, ""He showcased his exceptional skills and gave a tough fight to the formidable Magnus Carlsen in the finals. This is no small feat."" Praggnanandhaa finished as runner-up after losing in tie-break of the final against Carlsen.",Sports
Messi assists added time goal through lobbed pass from outside box,"Lionel Messi helped Inter Miami score their second equaliser in the seventh minute of added time, providing an assist through a lobbed pass from outside the box in Inter's US Open Cup semi-final against FC Cincinnati. Messi had earlier provided an assist through a free-kick for Inter's first equaliser also. Both the goals were scored by forward Leonardo Campana.",Sports
"Gambhir gets out for golden duck, is yet to cross 3 in Masters T10","Ex-India opener Gautam Gambhir was dismissed for golden duck by Bangladeshi pacer Kamrul Islam Rabbi during US Masters T10 match, where he represented New Jersey Triton's against Atlanta Riders. Gambhir hasn't scored beyond three runs in any of the five matches played so far by Triton's in the tournament's ongoing edition, having being dismissed for three in his team's opener.",Sports
Praggnanandhaa finishes runner-up as Carlsen wins Chess World Cup for 1st time,India's 18-year-old Grandmaster R Praggnanandhaa finished as runner-up at Chess World Cup 2023 after losing in tie-break of the final against Magnus Carlsen on Thursday. World number one Carlsen clinched the Chess World Cup for the first time. Praggnanandhaa is the second Indian and youngest chess player ever to feature in Chess World Cup final.,Sports
"Brook juggles ball, records boundary-line relay catch with Hose","England batter Harry Brook completed double relay catch on boundary line with English cricketer Adam Hose, during a 'The Hundred' match where he represented Northern Superchargers against Welsh Fire. Brook threw ball in air after going beyond boundary line, jumping back to catch ball again. He again threw ball in air after losing balance and eventually threw ball to Hose.",Sports
Neymar set to play in India as Al-Hilal drawn with Mumbai City in Asian Champions League,"Brazilian forward Neymar is set to play his first-ever match on Indian soil after his club Al-Hilal was drawn in same group as Mumbai City in Asian Champions League. The group stage of the Asian Champions League begins on September 18. Apart from Al-Hilal, other teams in Group D with Mumbai City are Iran’s FC Nassaji Mazandaran and Uzbekistan’s Navbahor.",Sports
Apologies for inaccurate tweet from my side: Ashwin on post after rumours of Streak's death,"After ex-Zimbabwe captain Heath Streak clarified he was fine following rumours of his death, Ravichandran Ashwin said he had seen Henry Olonga's tweet and put out a condolence tweet. ""It came from a place of utter disbelief and sadness,"" he stated. ""Deleted that tweet...but glad to know...you're doing fine. @HeathStreak3...Take care & apologies for...inaccurate tweet from my side,"" he wrote.",Sports
1 sexual predator MP brought sport to its knees: Moitra on WFI ban,"TMC MP Mahua Moitra on Thursday reacted to WFI being suspended by the United World Wrestling (UWW) for not holding its elections on time. She said, ""Shame on the BJP government, shame on @YASMinistry for allowing one sexual predator MP to bring the sport to its knees."" The elections were supposed to take place in June. ",Sports
"Sreesanth dismisses Hafeez, picks 4 wickets in 9 balls in T10 game","Ex-India pacer S Sreesanth picked four wickets in nine balls, which included the dismissals of ex-Pakistan captain Mohammad Hafeez and former Sri Lanka opener Upul Tharanga, during a US Masters T10 match. Sreesanth was representing Morrisville Unity against Texas Chargers. He conceded only one boundary during his spell where he conceded 12 runs and had an economy rate of six.",Sports
Postcard will give pic of that size only: Aakash on Kohli at no. 4,"Reacting to ex-India head coach Ravi Shastri stating that Virat Kohli will bat at number four if needed, ex-India opener Aakash Chopra said, ""Kohli will get marginalised more and more."" ""If you give someone postcard and ask...to draw...picture, you'll get postcard-sized picture,"" he added. Reacting to Shastri's statement, ex-India cricketer Sanjay Manjrekar stated, ""Kohli's...become...scapegoat.""",Sports
"No Tricolour, Indian national anthem at World Wrestling Championships after WFI ban","Indian wrestlers will be able to compete at the World Wrestling Championships despite Wrestling Federation of India (WFI) being suspended by United World Wrestling. However, they will not be participating under Indian Flag. Further, Indian national anthem will also not be played in case Indians win gold medals at the tournament.",Sports
Wrestling Federation of India suspended by world wrestling body,"The United World Wrestling (UWW) has suspended Wrestling Federation of India (WFI) for not holding its elections on time. The international wrestling governing body had warned WFI of suspension if the elections were delayed in May. The WFI was supposed to hold elections in June, but they have been postponed repeatedly. ",Sports
"Virat Kohli scores 17.2 in Yo-Yo test, shares pic","Virat Kohli scored 17.2 in Yo-Yo test on Day 1 of Team India's six-day conditioning camp at Karnataka State Cricket Association's (KSCA) Three Ovals campus in Alur on Thursday. The BCCI's prescribed minimum score on Yo-Yo test is reportedly 16.5 for men. ""The happiness of finishing the Yo-Yo test between the dreaded cones,"" Kohli wrote, sharing a picture on Instagram.",Sports
"MS Dhoni celebrates Chandrayaan-3's successful landing on Moon, video goes viral","A video has gone viral showing former Team India captain MS Dhoni watching the successful landing of Chandrayaan-3 on the lunar surface. In the video, Dhoni can be seen celebrating the occasion by clapping his thigh. India became the first country to land spacecraft near the Moon's south pole and the fourth country ever to soft-land on Moon on Wednesday.",Sports
Bumrah-led India clinch T20I series vs Ireland 2-0 as 3rd match gets abandoned due to rain,Jasprit Bumrah-led India clinched the T20I series against Ireland 2-0 after the third match got abandoned without a ball being bowled due to rain. India had won the first T20I by two runs (DLS method) and the second T20I by 33 runs. India have won three straight T20I series on Ireland soil.,Sports
"Don't pick Rahul if unfit, what's a travelling reserve: Srikkanth","Ex-India chief selector Kris Srikkanth said KL Rahul shouldn't have been picked in India's Asia Cup 2023 squad if he isn't fit. ""Now they're saying that he might play after a couple of matches and that's why we've picked Sanju Samson as...travelling reserve. What's all this?"" he added. ""You're confused. You need to have something called selection policy,"" he stated.",Sports
It's like not picking Sachin in ODIs: Butcher on Brook's WC snub,"Reacting to batter Harry Brook not being picked in England's interim squad for ODI World Cup, ex-England cricketer Mark Butcher said, ""That's...like saying Sachin Tendulkar shouldn't get into...ODI squad because he's too young back in the day."" ""Brook's so startlingly good that someone of his ability should have found a way,"" he added. ""I don't see it really,"" he stated.",Sports
"Launch, landing that made every Indian proud: RCB on Chandrayaan-3","RCB took to X to react to Chandrayaan-3 landing on Moon, sharing pictures of spacecraft and javelin thrower Neeraj Chopra who won gold during Tokyo 2020 Olympics. ""Launch and landing that made every Indian proud,"" they tweeted. RCB further shared pictures of MS Dhoni's 2011 World Cup-winning six, Virat Kohli's six against Pakistan's Haris Rauf in T20 World Cup 2022.",Sports
ICC announces ODI World Cup 2023 warm-up fixtures,"ICC today announced warm-up fixtures for the ODI World Cup 2023 that will begin in October in India. Team India will face England in Guwahati on September 30, while they will face Netherlands in Thiruvananthapuram on October 3. Pakistan will face New Zealand in Hyderabad on September 29, while they will face Australia in Hyderabad on October 3.",Sports
Naysayers wanting India to fail will have sleepless nights: Sehwag,"Talking about Chandrayaan-3 successfully landing on Moon, ex-India opener Virender Sehwag tweeted, ""Some naysayers who want Bharat to fail, some of them living in India as well will have...sleepless nights."" ""As we were approaching sunset, moon ke south pole par hum set (We got set on the moon's south pole)...Just proves, after every setback is a stronger comeback,"" he added.",Sports
Maybe we should call this the Homi Bhabha moment: Harsha Bhogle,"Commentator Harsha Bhogle took to X to react to Chandrayaan-3 landing on the Moon, with his tweet reading, ""Chandrayaan-3 took off from...Satish Dhawan Space Centre."" ""The lander was called Vikram (Sarabhai). Maybe we should call this the Homi (Bhabha) moment,"" he added. ""Overjoyed to see an Indian organisation pull this off at such...low cost,"" read another tweet by Bhogle.",Sports
I didn't really think that Carlsen would go for a quick draw: Praggnanandhaa on Game 2,"Talking about Game 2 of Chess World Cup 2023 final which ended in a draw, Indian Grandmaster R Praggnanandhaa said, ""I didn't really think...Magnus Carlsen would go for a quick draw today."" Adding that he is fine with the draw, Praggnanandhaa said, ""I also feel exhausted...as I said in...previous interviews...I can just give everything tomorrow and relax after that."" ",Sports
"Sky is not limit, it's just beginning: Sudharsan on Chandrayaan-3","Reacting to India's third lunar mission Chandrayaan-3 successfully landing on the Moon, GT batter Sai Sudharsan tweeted, ""The sky is not the limit, it's just the beginning of our cosmic exploration."" ""The successful landing of Chandrayaan-3...[marks] another historic milestone in India's space journey,"" he added. India is the fourth country to successfully soft-land a spacecraft on lunar surface.",Sports
"1st nation to reach lunar south pole, that's got a nice ring to it: Rohit on Chandrayaan-3","Team India captain Rohit Sharma took to X to congratulate ISRO after Chandrayaan-3 successfully landed on the Moon on Wednesday. ""The first nation to reach the lunar south pole...That's got a nice ring to it...A proud moment for each one of us & a big congratulations to ISRO for all their efforts,"" he wrote.",Sports
Pienaar laughs post dismissing Raina for golden duck in T10 match,"Ex-India cricketer Suresh Raina was dismissed by South African all-rounder Obus Pienaar for a golden duck during a US Masters T10 match, where he was representing California Knights against Morrisville Unity. Pienaar was seen laughing after dismissing Raina who simply walked back to the pavilion after recording his maiden duck in the ongoing edition of US Masters T10.",Sports
"BCCI shares pic of Team India watching Chandrayaan-3's landing, says 'History created'","The BCCI took to X to share a picture of Team India watching Chandrayaan-3's successful landing on the Moon. ""History Created! Mission Successful! Congratulations India,"" the BCCI wrote. Jasprit Bumrah-led Team India are currently touring Ireland for a three-match T20I series. India became the first country to soft-land spacecraft near the Moon's south pole.",Sports
We've seen lot of that: Yuvraj on Sehwag's post on 2-faced people,"Reacting to ex-India opener Virender Sehwag's Instagram post about two-faced people, ex-India all-rounder Yuvraj Singh responded, ""Lol, haven't we seen a lot of that over last 20 years."" ""Some people have so many faces that their face wash must be getting over quickly. Two-faced people are dangerous. Are there any two-faced people you have encountered?"" read Sehwag's post on Instagram.",Sports
Praggnanandhaa-Carlsen Chess World Cup final to be decided by tie-break tomorrow,"The Chess World Cup 2023 final between India's 18-year-old Grandmaster R Praggnanandhaa and world number one Magnus Carlsen will be decided by tie-break tomorrow after the Game 2 ended in a draw on Wednesday. Carlsen was playing with white pieces, while Praggnanandhaa was playing with black pieces in the Game 2.",Sports
Pak pacer Sohail Khan picks 4 wickets in 4 balls in T10 match,"Pakistani pacer Sohail Khan picked four wickets in four balls, including the dismissal of ex-New Zealand cricketer Grant Elliott, while representing New York Warriors in US Masters T10 game against Atlanta Riders. Sohail celebrated following the dismissals, drawing praise from ex-Pakistan captain Misbah Ul Haq who leads the Warriors. Ex-Zimbabwe batter Hamilton Masakadza was among those dismissed.",Sports
Ronaldo records assist post dribbling & beating player with feint,"Portuguese footballer Cristiano Ronaldo recorded an assist after dribbling and beating an opposition player with a feint, during Al-Nassr's AFC Champions League playoff match against UAE's football club Shabab Al Ahli Dubai where they won 4-2. Ronaldo's assist helped midfielder Marcelo Brozovic score Al-Nassr's fourth goal in a game where they were trailing 1-2 at one point.
",Sports
Game 2 of Praggnanandhaa's Chess World Cup 2023 final against Carlsen underway ,"The Game 2 of India's 18-year-old Grandmaster R Praggnanandhaa's Chess World Cup 2023 final against world number one Magnus Carlsen is underway. The Game 1 had ended in a 35-move draw on Tuesday. The winner of the Game 2 will clinch the title. In case Game 2 ends in a draw, tie-break will be played on Thursday.",Sports
21 yrs since Sachin's 193 helped India win Test in Eng post 16 yrs,"Sachin Tendulkar scored 193 in India's first innings of their Leeds Test against England in 2002, helping India win by innings and 46 runs which recorded their first Test triumph in England after 16 years. August 23, 2023 marks 21 years since the knock which registered Sachin's 30th Test century. Rahul Dravid, Sourav Ganguly also scored tons in same innings.",Sports
"Sachin Tendulkar made 'National Icon', Election Commission of India shares pics","Cricket legend Sachin Tendulkar has been made 'National Icon' by the Election Commission of India (ECI). Sharing pictures, the ECI stated that Sachin has signed a three-year MoU to promote voter awareness and turnout, on pro-bono basis. Earlier, during 2019 Lok Sabha elections, prominent personalities like MS Dhoni, Aamir Khan and Mary Kom had been the ECI National Icons.",Sports
Glad Yamraj ji overruled: Sehwag after Henry Olonga confirms Heath Streak is alive,"After ex-Zimbabwe fast bowler Henry Olonga confirmed that ex-Zimbabwe captain Heath Streak is alive, former India opener Virender Sehwag tweeted, ""Thank you for confirming Henry."" He added, ""Glad Yamraj ji overruled."" ""I just heard from him. The third umpire has called him back. He is very much alive folks,"" Olonga had written. Earlier, rumours of Streak's death had surfaced online.  ",Sports
"India's Bumrah jumps 7 spots, Bishnoi 17 in latest rankings for T20I bowlers","India pacer Jasprit Bumrah, who's leading India in the ongoing T20I series against Ireland, has jumped seven spots in latest rankings for T20I bowlers. Bumrah moved from 91st to 84th position after taking four wickets in two matches in his return to international cricket after 11 months. Meanwhile, India leg-spinner Ravi Bishnoi has jumped 17 spots to be ranked 65th.",Sports
Don't want to be a winner in anyone's books: Ashwin as man says 'You are not a winner',"After Ravichandran Ashwin shared a video of a 'mankad' dismissal and praised it on X, a man posted, ""No point taking 400-plus wickets if this is the attitude...You aren’t a winner in my books."" Ashwin replied, ""I don’t want to be...winner in anyone’s books and aspiring to be right by everyone is a waste of energy...but I respect your views.""",Sports
He's scapegoat: Manjrekar on Shastri's 'Kohli can bat at 4' remark,"Reacting to ex-India head coach Ravi Shastri's remark that Virat Kohli will bat at the number four spot if needed, ex-India cricketer Sanjay Manjrekar said, ""Kohli has...become the scapegoat and...seems to get relegated."" ""There is also a cultural issue in Indian cricket. In 2007 World Cup...Tendulkar [was sent] at number four instead of opening...That became a huge controversy,"" he added.",Sports
Apology not enough: Spain PM after FA Prez kisses female player,"Spanish FA President Luis Rubiales' apology for kissing Spain forward Jenni Hermoso on mouth after grabbing her following Spain's victory in FIFA Women's World Cup 2023 ""wasn't enough"", Acting PM Pedro Sanchez said. ""He must take more steps to clarify the unacceptable behaviour,"" Sanchez added. The federation isn't part of Spain government, thus the government lacks power to fire Rubiales.",Sports
"Hurt by the news, the source should apologise: Heath Streak on rumours of his death","Reacting to reports of his death, ex-Zimbabwe captain Heath Streak said, ""I'm very upset to learn that something as big as someone apparently passing can be spread unverified especially in our day and age of social media."" ""I believe the source should apologise. I am hurt by the news,"" he added.",Sports
"Heath Streak is very much alive, says Henry Olonga after reports of his death","Ex-Zimbabwe pacer Henry Olonga took to X to state that reports about death of ex-Zimbabwe captain Heath Streak turned out to be a hoax. Sharing a WhatsApp text from Streak, Olonga wrote, ""I just heard from him...Third umpire has called him back. He's very much alive...folks."" Earlier, Olonga also wrote a condolence message for Streak, which he has now deleted.",Sports
Serena Williams welcomes 2nd child with husband Alexis Ohanian; 1st pics surface,"Serena Williams welcomed her second baby with her husband, tech entrepreneur Alexis Ohanian. Serena and Alexis shared the news on social media, posting pictures of the baby girl, who they named Adira River Ohanian. ""Feeling grateful. Serena you've now given me another incomparable gift,"" Alexis wrote.",Sports
Those 5 sixes in IPL 2023 changed my life: Rinku Singh,"Referring to his five sixes in a row in an IPL 2023 match against GT, India batter Rinku Singh, while interacting with Ravi Bishnoi, said, ""Those five sixes changed my life. People remember me for that moment."" ""I was feeling great...when [fans] chanted my name and...love they've been showering me with,"" he added talking about response he received in Ireland.",Sports
I wasn't in trouble: Praggnanandhaa post draw in WC final's Game 1,"Talking about Game 1 of Chess World Cup 2023 final between India's 18-year-old Grandmaster R Praggnanandhaa and world number one Magnus Carlsen, which ended in draw, Praggnanandhaa said, ""I don't think I was in any trouble."" ""I felt I should have done something there...What I played there was not the best try, but I could not find anything,"" he added.",Sports
"Praggnanandhaa was introduced to chess to cut down on TV, reveals his father","India's 18-year-old Grandmaster R Praggnanandhaa, who's featuring in Chess World Cup 2023 final against Magnus Carlsen, was introduced to chess to cut down on TV, his father Rameshbabu said. Rameshbabu stated he and his wife introduced chess to their children Vaishali and Praggnanandhaa to cut down on TV viewing habits. ""As it happened...they...liked...chess and decided to pursue it,"" he stated.",Sports
You are an inspiration to many: Ashwin on R Praggnanandhaa,"Team India all-rounder Ravichandran Ashwin took to X to term India's 18-year-old Grandmaster R Praggnanandhaa as an ""inspiration"" to many. ""What a journey...Well done to your entire support system too...Congratulations on your wonderful run,"" he added. Game 1 of the Chess World Cup 2023 final between Praggnanandhaa and world number one Magnus Carlsen ended in a draw.",Sports
Afghanistan record lowest total by any team against Pakistan in ODI cricket history,Afghanistan were bowled out for 59 runs against Pakistan in the first ODI of the three-match series in Hambantota. It is the lowest-ever total by any team against Pakistan in the history of ODI cricket. The previous lowest ODI total (64) against Pakistan was registered by New Zealand in Sharjah in 1986. ,Sports
Praggnanandhaa's been very tenacious in tough positions: Kasparov,"Talking about India's 18-year-old Grandmaster R Praggnanandhaa, who recorded a draw in Game 1 of the Chess World Cup final against world number one Magnus Carlsen, ex-Russian chess champion Garry Kasparov tweeted, ""He's been very tenacious in difficult positions."" ""Congratulations to him and his mother. As someone whose proud mama accompanied me to every event, it's...special...support!"" he added.",Sports
"Who is R Praggnanandhaa, the 18-year-old Indian in Chess World Cup final?","India's 18-year-old Rameshbabu Praggnanandhaa stunned world No.3 Fabiano Caruana in the semifinals to reach the FIDE World Cup chess tournament finals against Magnus Carlsen. Chennai-born Praggnanandhaa, the son of a banker and a homemaker, started playing chess aged 5. He became Grandmaster at the age of 12 years, 10 months, and 13 days, the fifth-youngest to achieve the feat.",Sports
"Suffered food poisoning after Chess WC semi-final, haven't eaten for 2 days: Carlsen","After Game 1 of his Chess World Cup final with R Praggnanandhaa ended in a draw, world number one Magnus Carlsen said, ""I've been in a pretty rough shape for the last couple of days."" He added, ""I got food poisoning after the [semi-final] match against Nijat Abasov. I haven't been able to eat for the last two days.""",Sports
It will be a fight: R Praggnanandhaa on Game 2 of Chess World Cup final,"Talking about Game 2 of Chess World Cup 2023 final that will take place on Wednesday, India's 18-year-old Grandmaster R Praggnanandhaa said, ""It will be a fight. Magnus Carlsen will definitely push very hard."" He added, ""I will try to rest and come fresh, I think that's the best I can do."" Game 1 ended in a 35-move draw.",Sports
Really strange: Commentator on Akmal's run-out in Masters T10 game,"Discussing ex-Pakistan batter Kamran Akmal's run-out in US Masters T10 League game, where he represented New York Warriors against Atlanta Riders, the commentator said, ""What was he doing?"" ""He didn't bother to stretch...It's really strange...Cricket comes back and bites,"" he added. Akmal ran casually as Bangladesh's Nasir Hossain threw ball to wicketkeeper Robin Uthappa who executed the run-out.",Sports
India will always be concerned about the batting depth: Manjrekar,"Ex-India cricketer Sanjay Manjrekar said Team India will ""always be concerned"" about the batting depth they have in ODIs, adding he believes that all-rounder Shardul Thakur will be picked in the lineup. ""Finding depth in our batting has been an area we're trying to address...Obviously, we have some challenges on that front,"" India head coach Rahul Dravid had earlier stated.",Sports
"Yusuf hits 4 sixes in 5 balls, gets 29 in over in Masters T10 game","Ex-India all-rounder Yusuf Pathan smashed 28 runs in five balls after hitting four sixes and a four during an over bowled by West Indian pacer Krishmar Santokie, while representing New Jersey Triton's in US Masters T10 League match. Yusuf smashed three consecutive sixes off first three deliveries, going on to score 29 runs in over. Triton's were facing California Knights.





",Sports
Sachin Tendulkar to be named 'National Icon'  by Election Commission of India,"The Election Commission of India (ECI) will name Sachin Tendulkar as 'National Icon' on Wednesday. ""This collaboration would mark a significant step towards leveraging Tendulkar's unparalleled impact with the youth demographic for increasing voters’ participation in the forthcoming elections, especially in General Elections 2024,"" the ECI said in a statement.",Sports
Game 1 of Chess World Cup final between Praggnanandhaa and Carlsen ends in 35-move draw,"The Game 1 of Chess World Cup 2023 final between India's 18-year-old Grandmaster R Praggnanandhaa and world number one Magnus Carlsen ended in a 35-move draw on Tuesday. Magnus will play with white pieces in Game 2 tomorrow, while Praggnanandhaa will play with black pieces. Praggnanandhaa is the youngest player to feature in a Chess World Cup final.",Sports
"Kohli will take care of them: Agarkar on facing Shaheen, Rauf","Responding to a question from a journalist with regard to Team India's plans for facing Pakistan pacers Shaheen Afridi and Haris Rauf in Asia Cup, Team India chief selector Ajit Agarkar said, ""Virat Kohli will take care of them."" Agarkar laughed following his response. Kohli hit Rauf for two consecutive sixes in India's T20 World Cup 2022 match against Pakistan.",Sports
"If Praggnanandhaa wins WC around when Chandrayaan-3 lands on Moon, it'll be too much: Anand","Talking about R Praggnanandhaa's Chess World Cup final match against Magnus Carlsen, Viswanathan Anand said, ""Tomorrow, he could be the first Indian to win a World Cup after I did."" He added, ""If he does it tomorrow around the time Chandrayaan-3 lands on Moon, it will be too much.""",Sports
Spain's football chief apologises for grabbing and kissing female footballer after WC win ,"Spanish FA President Luis Rubiales has apologised for kissing Spain forward Jenni Hermoso on mouth after grabbing her following Spain's victory in FIFA Women's World Cup 2023 final against England. ""Surely I was wrong, I have to admit...It was without bad faith at a time of maximum effusiveness,"" he added, adding that some people appeared to have been upset.",Sports
"Venkatesh Prasad visits US temple with Suniel Shetty, says 'Secretly prayed for KL Rahul'","Ex-India pacer Venkatesh Prasad shared picture of himself with Suniel Shetty. He wrote on X, ""Visited...Swami Narayan temple in New Jersey with Anna. Prayed for well being of...Bharatvasis & for...India...to do well in World Cup."" He added, ""Also secretly prayed for KL Rahul to smash it to all corners...have a great World Cup and silence his critics like me.""",Sports
"Babar Azam records his first duck in ODI cricket in over 2 years, ACB shares video ","Pakistan captain Babar Azam on Tuesday recorded his first duck in ODI cricket in more than two years. Babar was dismissed LBW out on the bowling of Afghanistan's Mujeeb Ur Rahman in the second over of Pakistan's innings in the first ODI at the Mahinda Rajapaksa International Stadium in Hambantota. Overall, it is Babar's fourth duck in ODI cricket.",Sports
"No guarantee for anybody, KL Rahul will need to perform: Gambhir","Ex-India opener Gautam Gambhir said there is no front-runner regarding any position when it comes to selection for the ODI World Cup 2023 squad. ""There is no guarantee...Shreyas Iyer and KL Rahul will need to perform if they want to get in...starting lineup,"" he added. Gambhir is the mentor of IPL franchise LSG which is led by KL Rahul.",Sports
Alcaraz shows biceps as Cincinnati Open shares 'funniest moments',"Tennis TV has shared a video showing 'funniest moments' from Cincinnati Open 2023. The video shows world number one Carlos Alcaraz showing his biceps while exercising in gym. It shows Novak Djokovic giving flying kiss while a fan took his picture and also playing football in gym. It also shows Stefanos Tsitsipas getting troubled by a ""bee"". ",Sports
Stokes would say 'F**k off' when I'd ask him to stop bowling: Root,"Talking about England Test captain Ben Stokes reversing his ODI retirement, ex-England captain Joe Root said, ""It's got nothing to do with me."" ""Did you not see [during] my tenure as captain, the amount of times I'd tell him to stop bowling and he would tell me to f**k off? I didn't see the point in even trying,"" he added.",Sports
Hope India play like Dhoni used to in semis or WC final: Manjrekar,"Discussing Team India's ICC title drought since 2013, ex-India cricketer Sanjay Manjrekar said team should play like ex-India captain MS Dhoni used to play ""semi-final or World Cup final, like it was any other game"". ""That's the only challenge for India considering their record in the big tournaments,"" Manjrekar stated. India last won an ICC title under MS Dhoni.",Sports
"Gambhir contradicts Shastri's take on left-handers in Team India, says 'Useless thought'","Former Team India opener Gautam Gambhir has said that the debate that Team India need more left-handers in their batting order is a ""completely useless thought"". ""You look at the quality of the player and not how many left-handers you have,"" he said. Earlier, Ravi Shastri had said that India need three left-handers in their batting order.",Sports
"Kohli would've been wrestler if not a cricketer, jokes Bhuvneshwar","Indian pacer Bhuvneshwar Kumar jokingly said Virat Kohli would've become a WWE wrestler if he hadn't become a cricketer. Talking about Kohli's bowling, Bhuvneshwar stated, ""Kohli thinks he's the best bowler in the team. We're always scared when he bowls as he could get injured due to...bowling action."" Kohli conceded 28 runs in an over in an IPL 2012 match.",Sports
"Ashwin not treated well, what is he supposed to prove: Ghavri ","Reacting to spinner Ravichandran Ashwin not being picked for Asia Cup 2023, ex-India cricketer Karsan Ghavri said, ""What is Ashwin supposed to prove?"" ""He has not been treated well despite being a senior player,"" Ghavri stated. Ashwin, who last played an ODI in January 2022, has taken 151 wickets in 113 ODIs so far. ",Sports
Uthappa slams Pak's Sohail for 18 runs in over in Masters T10 game,"Ex-India batter Robin Uthappa smashed 18 runs in an over bowled by ex-Pakistan pacer Sohail Khan while representing Atlanta Riders in a US Masters T10 match against New York Warriors. Uthappa hit a four off the first delivery of Sohail's opening over in the match, followed by two fours and a six off the third, fourth and fifth deliveries, respectively.",Sports
You don't have to agree: Tim Paine on his remarks on Stokes,"Former Australia Test captain Tim Paine, who recently criticised England Test captain Ben Stokes over his ODI retirement reversal, has said that people don't have to agree with him. ""To come out around a big tournament, play in that and probably move on again, personally I don't like it,"" said Paine. ""Stokes' retired, stay retired,"" he further said.",Sports
"Rohit said 'Contact me anytime, I will be there for you': Tilak","India batter Tilak Varma said he was very nervous after joining MI, adding that Rohit Sharma came to meet him and spoke to him. ""Rohit said, 'Feel free to contact...anytime. Text me or call me, I'll be there for you',"" he stated. Tilak had earlier shared, while discussing his first IPL season, that Rohit told him he's an all-format cricketer.",Sports
Finch smashes 5 sixes in a row vs Gambhir-led side in T10 match,California Knights captain Aaron Finch smashed five sixes in a row off the bowling of Christopher Barnwell in their match against New Jersey Triton's which is led by Gautam Gambhir in US Masters T10. He played an unbeaten knock of 75 runs off 31 balls and slammed eight sixes. California Knights had set a target of 117 runs. ,Sports
"Don't talk about Ashwin not being selected, stop creating controversy: Sunil Gavaskar","On being asked about Ravichandran Ashwin not being picked for Asia Cup 2023 squad, Sunil Gavaskar said, ""There are many players who'd think they are unlucky, but now the team has been selected."" ""Don't talk about Ashwin not being selected. We shouldn't think that this player hasn't been selected or that player hasn't been selected. Stop creating controversy,"" he added.",Sports
"Chessboard is set, India is with you: Sachin to Praggnanandhaa ahead of Chess WC final","Ahead of 18-year-old Grandmaster R Praggnanandhaa's Chess World Cup final against Magnus Carlsen, Sachin Tendulkar tweeted, ""@rpragchess you've made history as...youngest World Cup finalist. Your journey has been filled with fierce battles."" He added, ""The chessboard is set & every move counts. Best of luck, India is with you."" Praggnanandhaa is the youngest player to reach Chess World Cup final.",Sports
Chahal won't play WC if he wasn't picked for Asia Cup: Aakash,"Talking about spinner Yuzvendra Chahal who has not been picked for Asia Cup 2023, cricketer-turned-commentator Aakash Chopra said Chahal will not be picked for World Cup as well ""unless there is an injury"". He stated the team wants all-rounders at number seven and eight and that is why ""you are unable to create a place for Chahal"".",Sports
Frustrating for people to hear we learn a lot: Rohit on WC drought,"Talking about 2015 and 2019 ODI World Cups where India reached the semi-finals, India captain Rohit Sharma said they played some good cricket and ""got to learn a lot"". ""I know it is frustrating for...people to keep hearing that 'we learn a lot, we learn a lot' because eventually, it is all about winning the championship,"" Rohit stated. ",Sports
Worried about Rahul's selection with niggle: Manjrekar on Asia Cup,"Commentator Sanjay Manjrekar has said he's worried about KL Rahul's inclusion in Team India's squad for Asia Cup 2023, with the latter suffering a fresh ""niggle"". ""The whole debate is over how your four, five and six are going to look. [For] Rahul, I worry about his selection now with this niggle. [About] Shreyas Iyer, [I'm] more optimistic,"" stated Manjrekar. ",Sports
Chahal's wife Dhanashree shares cryptic post after Chahal gets left out of Asia Cup squad,"Yuzvendra Chahal's wife Dhanashree Verma shared a cryptic post on Instagram after Chahal was snubbed from India's Asia Cup squad. ""I've started to question this on a serious note...If being super submissive & introvert can be harmful for your work growth...or do we all have to be an extrovert & street smart savvy to grow in life?"" she wrote.",Sports
Rohit was left out of 2011 World Cup squad as Dhoni wanted Chawla: Ex-selector Venkat,"Ex-national selector Raja Venkat, in an interview with RevSportz, revealed Rohit Sharma was left out of 2011 World Cup squad as then captain MS Dhoni wanted Piyush Chawla in the squad. Venkat revealed after first 14 players were finalised, selectors suggested Rohit's name. ""[Then head coach] Gary Kirsten felt it was a perfect selection but...the captain wanted Chawla,"" Venkat said.",Sports
"Chahal India's best spinner, I hope this isn't his end: Harbhajan","Talking about spinner Yuzvendra Chahal not being picked for Asia Cup 2023, ex-India spinner Harbhajan Singh said Chahal is the best genuine spinner in India ""especially in white-ball cricket"". ""His last few matches have not gone well, but that does not make him a bad bowler at all. I hope this is not the end of Chahal,"" Singh stated. ",Sports
Surprised with Prasidh's inclusion: Harbhajan on Asia Cup squad,"Former India spinner Harbhajan Singh has said he's surprised at pacer Prasidh Krishna being included in Team India's squad for the upcoming Asia Cup 2023. ""Prasidh is a terrific bowler, but I feel that he is more suited to red-ball and will do well for India there. I think he still needs some time with the white-ball,"" stated Harbhajan.",Sports
