Title,Article,Category
"Reliance Group stocks' m-cap falls over ₹7,600 crore in a day","Reliance Group stocks' market capitalisation fell by ₹7,611.5 crore in a day, led by the newly listed Jio Financial Services, which closed 5% lower for the second day at ₹236.45/piece, losing over ₹7,909.8 crore in market capitalisation. Reliance Industries Limited's market cap fell nearly ₹405.9 crore on Tuesday. It lost nearly ₹24,900 crore on Monday, following JFS' debut on exchanges.",Business
"Stationery maker DOMS files IPO papers to raise ₹1,200 crore","Stationery maker DOMS Industries has filed a draft red herring prospectus with SEBI to raise ₹1,200 crore via IPO. The initial public offering comprises a fresh issuance of shares worth ₹350 crore and an offer for sale (OFS) worth ₹850 crore by promoters. DOMS' corporate promoter Italian firm FILA will offload shares worth ₹800 crore in the OFS.",Business
Neelkanth Mishra appointed as part-time Chairperson of UIDAI,"Neelkanth Mishra, Chief Economist at Axis Bank, has been appointed as part-time Chairperson of the Unique Identification Authority of India (UIDAI). Nilesh Shah, the Managing Director of Kotak Mahindra Asset Management Company, has been appointed as a part-time member of UIDAI. In June, former Additional Secretary at the IT Ministry Amit Agrawal was appointed as the CEO of UIDAI.",Business
ED arrests Director of West Bengal-based company in ponzi case,"Biswapriya Giri, the Promoter and Director of West Bengal-based company URO, that allegedly ran a ponzi scheme has been arrested under the anti-money laundering law, the Enforcement Directorate said on Tuesday. The agency said the URO group of companies collected more than ₹200 crore from unsuspecting investors with the promise of giving higher returns through a network of agents.",Business
"Zara Founder buys skyscraper with 492 luxury apartments for ₹1,926 crore","Amancio Ortega, the billionaire founder of the Zara clothing chain, has purchased a luxury apartment building in Chicago, US for $232 million (over ₹1,926 crore). The 45-storey building houses 492 high-end apartments. Ortega, Spain's richest man, already owns several buildings including Meta's headquarters in Seattle and Manhattan's Haughwout Building.",Business
"Safety rankings of Bharat-NCAP, Global NCAP will be similar: Govt","Road Transport and Highways Secretary Anurag Jain said that there're a few flaws in Global NCAP, which the Ministry has tried to address in Bharat New Car Assessment Programme (Bharat NCAP). He added, ""There won't be much of a difference in safety rankings between Bharat-NCAP and Global NCAP...This will help the consumers to make more informed choice.""
",Business
Govt losing revenue due to GST: PM Economic Advisory Council chief,"PM's Economic Advisory Council Chairman Bibek Debroy on Tuesday said the government is ""losing revenue"" due to GST. ""The ideal GST is one that has a single rate, and it was meant to be revenue neutral,"" Debroy stated. The average GST rate must be at least 17%, compared to the current 11.4%, to be revenue neutral, he added.",Business
FTX Founder Bankman-Fried pleads not guilty to new indictment,"Bankrupt FTX cryptocurrency exchange's Founder Sam Bankman-Fried pleaded not guilty to a new indictment accusing him of fraud and conspiracy as his lawyer complained about how he was being treated in jail. ""Not guilty,"" he told a US Magistrate Judge. He is being housed at Brooklyn's Metropolitan Detention Center, which gained infamy for conditions that public defenders have called ""inhumane"".
",Business
TCS gets relief in discrimination suit filed by ex-employee in US,"A court in New Jersey has dismissed one of the three claims made by a former TCS employee in a lawsuit filed against the company. The lawsuit accuses TCS of discriminating against non-South Asian and non-Indian applicants and employees. The discrimination was with respect to ""hiring, staffing, benching, promotion and termination decisions"", the lawsuit stated.",Business
Tomato prices may ease by Aug-end or early Sept: Finance Ministry,"Tomato prices are likely to fall with the arrival of fresh stocks by August-end or early September, Finance Ministry said on Tuesday. ""Interruption in the supply chain of tomatoes due to white fly disease in Kolar district, Karnataka and the swift arrival of monsoon in northern India caused a surge in tomato prices,"" the Finance Ministry's monthly report stated.",Business
"Karnataka CM urges Centre to release ₹11,000 cr in state grants ","Karnataka CM Siddaramaiah has written a letter to Finance Minister Nirmala Sitharaman, urging her to immediately release Special Grants and State Specific Grants worth over ₹11,000 crore for the state. The grants were recommended by the 15th Finance Commission, the letter stated. It also raised concerns about Karnataka facing ""serious fiscal constraints"" due to its reduced share in tax devolution.",Business
Bharat Forge shares rise 225 times over past 25 years,"Bharat Forge's shares gained for the third straight day on Tuesday to cross the ₹1,000-mark for the first time ever and are trading at an all-time high. The stock has surged nearly 225 times over the last 25 years. In December 1998, shares were trading at ₹4 each. The stock has gained 13% so far this year.",Business
LIC acquires 6.66% stake in Jio Financial via demerger action,"LIC has acquired a 6.66% stake in Jio Financial Services through a demerger action by Reliance Industries, as per an exchange filing. Jio Financial got listed on the stock exchanges as a non-banking financial company (NBFC) yesterday. The shares got listed at ₹265 apiece on the BSE and ₹262 on the NSE.",Business
"Inflation pressures warrant govt, RBI vigilance: Finance Ministry","Inflationary pressures in India caused by global uncertainty and domestic disruptions will require greater vigilance by the government and the RBI, the Finance Ministry said in its monthly economic report. ""The price pressure in food items is expected to be transitory, as evident in the steady performance of the agriculture sector, along with fresh arrivals in the market,"" it said.",Business
Why is China's economy struggling?,"China is facing an economic slowdown as the world's second-largest economy slipped into deflation earlier this month. Consumer prices in the country have declined, while youth unemployment rate has hit an all-time high and the real estate sector crisis is deepening. A high-level of government debt and a record low birth rate have also added to China's economic problems.",Business
I haven't carried a wallet anywhere this month: Jay Kotak as he praises tech in India,"Kotak811's Co-Head Jay Kotak praised the rapid transformation of technology in India and revealed that he didn't carry a wallet anywhere this month. He only carried his phone, made payments using UPI and used DigiLocker for ID and documentation purposes and airport entries. ""A decent smartphone can be bought under ₹10,000, with high speed data at lowest rates,"" he added.",Business
S&P downgrades ratings of multiple US banks,"S&P Global on Monday cut credit ratings and revised its outlook for multiple US banks. S&P downgraded the ratings of Associated Banc-Corp and Valley National Bancorp on funding risks and a higher reliance on brokered deposits. It also downgraded UMB Financial Corporation, Comerica Bank and KeyCorp, citing large deposit outflows and prevailing higher interest rates.",Business
"Indian automobile industry to soon outgrow US, China: Gadkari","The Indian automobile is on course to outpace US and China in the near future and emerge as a ₹15-lakh-crore industry, Union Minister Nitin Gadkari said. The Indian automotive industry is the third largest in the world after the US and China, by production. ""People will soon prefer India cost- and quality-wise...we'll be the lead automotive industry globally,"" Gadkari said.
",Business
"Struggling to hire 30,000 skilled labourers: L&T CEO Subrahmanyan","Larsen & Toubro's CEO SN Subrahmanyan has said that the company needs about 30,000 skilled labourers but is struggling to hire them. ""Indian labourers lack skill sets, and, therefore, there is a need to upskill them,"" he told CNBC-TV18. He further said there is a more than $50 billion backlog in the company's balance sheet due to the labour shortage.",Business
Adani Power shares record longest winning streak since June 2023,"Adani Power shares gained for the fourth consecutive session on Tuesday, its longest winning streak since June 2023. In the last six months, its share price has doubled. Recently, the company's analyst presentation stated it aimed to increase its capacity by 39% to 21,110 MW by FY29. Of the incremental addition, nearly 1,100 MW will be via inorganic route.",Business
"No plans for Russian wheat import, more curbs on rice export: Govt","Food Secretary Sanjeev Chopra said India has no plans to import Russian wheat via diplomatic means and isn't considering imposing restrictions on non-basmati parboiled rice's export. India imposed ban on non-basmati white rice's export last month following ban on broken rice export last year. India has further asked mills to sell additional two lakh tonnes sugar in August, Chopra said.",Business
Microsoft to sell streaming rights for Activision games to Ubisoft,"Microsoft said it'll sell ""cloud streaming rights for all current and new Activision Blizzard PC and console games released over the next 15 years to Ubisoft"". This comes as part of Microsoft's efforts to secure UK's approval to acquire Activision for $69 billion. Under the restructured deal, Microsoft won't be able to release Activision games exclusively on Xbox Cloud Gaming.",Business
Banking system liquidity slips into deficit for first time in FY24,"Banking system liquidity slipped into deficit mode on Tuesday for the first time this financial year to ₹23,644.43 crore, RBI data showed. Dealers attributed this to temporary withdrawal of liquidity due to Incremental Cash Reserve Ratio and outflows on account of GST outflows. Banking system liquidity turned into deficit for the first time since March 26, 2023, Bloomberg data showed.",Business
"Raghav Bahl, wife Ritu Kapur allowed to travel abroad by Delhi HC","Raghav Bahl and his wife Ritu Kapur, who are the Co-founders of Quintillion Media, can travel abroad next month as Delhi High Court has temporarily suspended the look out circular issued against them. The court was informed that they've to travel to London and New York for ""business meetings"". The media entrepreneurs are being probed in a money laundering case.",Business
"Govt to buy 2-lakh-tonne more onions, sell them at ₹25/kg: Goyal","Union Minister Piyush Goyal told onion farmers that there's nothing to worry regarding 40% export duty on onions and urged them not to indulge in panic selling. NAFED and NCCF's onion procurement target for 2023 has been increased from three lakh tonnes to five lakh tonnes at ₹2,410/quintal, Goyal said. They'll sell onions at subsidised rate of ₹25/kg, he added.",Business
Pakistan rupee hits record low against US dollar,"Pakistani rupee declined to an all-time low of 299 against the US dollar on Tuesday amid the country's deteriorating external finances. The previous record low of 298.9 per dollar was hit on May 11, according to the country's central bank data. Pakistan's rupee slumped more than 20% this year to become the worst performing currency in Asia, according to Bloomberg.",Business
Domino's Pizza operator to file for bankruptcy for Russia business,"DP Eurasia, one of the operators of the Domino's Pizza brand, said it'll file for bankruptcy for its Russian business and exit the country. ""With the increasingly challenging environment, DPRussia's immediate holding company is now compelled to take this step,"" DP Eurasia said. DPRussia was classified as ""discontinued operations"" in DP Eurasia's financial statement for year ended December 2022.",Business
"Telangana Excise earns ₹2,639 crore without selling a single liquor bottle","The Prohibition and Excise Department of Telangana government earned ₹2,639 crore without selling a single bottle of liquor. The state government collected this money through application fees for the allotment of liquor shops. Nearly 1.32 lakh applications were received for the allotment of 2,620 liquor shops in Telangana and the non-refundable fee for each application was fixed at ₹2 lakh.",Business
Jhunjhunwala said CaratLane didn't deserve its valuation: Founder,"CaratLane Founder Mithun Sacheti recalled that late investor Rakesh Jhunjhunwala believed loss-making businesses like CaratLane ""don't deserve the value that we're getting"". Sacheti said after dinner with Jhunjhunwala and other ace investors, he decided to buy out his Co-founder Srinivasa Gopalan. ""Cash became king...but all this started with those conversations (with Jhunjhunwala),"" he added.",Business
SoftBank's Arm files for IPO expected to be US' biggest in 2023,"SoftBank Group's chipmaking unit Arm Holdings has filed for an IPO with the US SEC, which is expected to be the biggest IPO in the US in 2023. The UK-based company didn't disclose the terms of the IPO but is expected to seek a valuation of $60-70 billion. Arm said Barclays, Goldman Sachs, JPMorgan and Mizuho are leading the IPO.",Business
"US arms of Teva, India's Glenmark to pay $255 mn over price fixing",US arms of Teva and India's Glenmark have agreed to pay $255 million as part of an agreement over commonly used drugs' price-fixing. Teva will pay $225 million and Glenmark will pay $30 million. Both firms will sell-off their respective businesses for cholesterol drug pravastatin. Charges against them will be dismissed in three years if they agree to settlement's terms.,Business
Adani Enterprises promoter raises stake in firm to 69.87%,"Kempas Trade and Investment, a promoter group consisting of billionaire Gautam Adani, has increased its stake in Adani Enterprises from 67.65% to 69.87%. As per an exchange filing, Kempas bought 2.53 crore shares of the company between August 7 and 18 through the open market. This comes amid US-based investment firm GQG Partners increasing stake in various Adani Group firms.",Business
"India, ASEAN agree to review free trade pact on goods by 2025","India and the Association of Southeast Asian Nations (ASEAN) have agreed to review a free trade agreement on goods between both parties. Officials will follow a quarterly schedule of negotiations and conclude the review of the ASEAN-India Trade in Goods Agreement (AITIGA) by 2025. Last month, Commerce Minister Piyush Goyal called the agreement ""unfair"" to the Indian industry. ",Business
Roark Capital close to buying Subway for $9.6 billion: Report,"Private equity firm Roark Capital is close to securing a deal to buy sandwich chain Subway for about $9.6 billion, The Wall Street Journal reported. In February, Subway announced it was exploring a potential sale of the business. Apart from Roark Capital, Advent International and Goldman Sachs' asset management arm were reportedly among other bidders for Subway.",Business
UK clears Broadcom's $69 billion deal to acquire VMware,"UK's Competition and Markets Authority (CMA) has approved US-based chipmaker Broadcom's $69 billion deal to acquire software firm VMware. The approval came following an investigation by CMA into whether the deal would reduce competition in the supply of server hardware components in the UK. The regulator said it has found ""no competition concerns"" regarding the deal.",Business
"EPFO adds 17.89 lakh net members in June, highest in 11 months","Employees' Provident Fund Organisation (EPFO) added 17.89 lakh members on a net basis in June, marking the highest enrollment in the last 11 months. The number of new members stood at around 10.14 lakh in June. As per an official release, 3,491 establishments extended social security cover of EPFO to their employees by remitting their first ECR during the month.",Business
Non-IT sector can erase India's current account deficit: Economist,"Axis Bank Chief Economist Neelkanth Mishra said modern services can erase India's current account deficit (CAD) over a period of 2-3 years. They can also create two million high-quality jobs, Mishra added. Modern services are non-IT services such as consulting jobs that are being done out of India or parts of consulting jobs being done out of India, he stated.",Business
What are the new rules for doctors on attending medical events?,"Doctors have been barred from attending medical workshops, seminars, conferences, symposia etc, that have been sponsored, directly or indirectly by pharmaceutical or any allied health sector firms. National Medical Commission (NMC) released the guidelines after taking cognisance of medical conferences in five-star hotels. Violation may result in suspension of licences for up to three months.",Business
Malaysia may sue Goldman Sachs over Jho Low's 1MDB scandal: PM,"Malaysian PM Anwar Ibrahim said the country may sue American investment bank Goldman Sachs over its role in the multi-billion dollar corruption scandal at state fund 1MDB. Goldman Sachs bankers are accused of helping Malaysian fugitive businessman Jho Low, who is the mastermind behind the scandal. As per estimates, $4.5 billion was stolen from 1MDB between 2009 and 2014.",Business
Asia's largest onion market stops trade over govt's 40% export tax,"Agriculture Produce Market Committee (APMC) of Nashik's Lasalgaon, which is Asia's largest onion market, has stopped trading indefinitely to protest against the Centre's imposition of 40% export duty on the vegetable. Other APMCs in Nashik district have also boycotted the sale of onion. Traders claimed the export duty will affect the onion growers and its export.",Business
Bank of Baroda gives 3 reasons for calling off Sunny Deol's Mumbai villa auction,"Bank of Baroda has explained reasons for withdrawing the notice to auction actor Sunny Deol's Mumbai villa. The notice didn't specify the exact quantum of dues to be recovered and was based on symbolic possession of the property, it said. An application for physical possession has been made and Deol has approached the bank to settle the dues, it added.",Business
"Man turns Mahindra XUV400 into 'garbage box' in Ghaziabad, says company cheated him","A man in Ghaziabad turned his Mahindra XUV400 car into a ""garbage box"", claiming the brand has cheated him as the car isn't providing the mentioned range. He has parked the car outside a Mahindra showroom, with a poster covering the car that says, ""XUV400 electric car is a garbage box. Buying it is like setting your house on fire.""",Business
"CBI closes corruption case against Adani Enterprises, SC Singhal","CBI has closed a cheating and corruption case against Adani Enterprises and ex-National Cooperative Consumers' Federation of India (NCCF) Senior Advisor SC Singhal. They had been accused of irregularities in the award of a tender to supply imported coal to Andhra Pradesh power stations. NCCF officers posted tender negotiations with Adani Enterprises to give it undue benefits, CBI had alleged.",Business
Meta warns employees could be fired for not returning to office,"Meta has asked employees to return to the office three days a week from September 5 and warned that non-compliance could lead to termination. In an internal post, seen by Business Insider, the company said managers would review employees' badge and Status Tool data to ensure compliance with the rules. Non-compliant employees could reportedly also see their performance rating drop.",Business
Adani Group's market cap hits 6-month high of ₹11.30 lakh crore,"Adani Group's market capitalisation hit six-month high of ₹11.30 lakh crore today (Monday) as it added ₹34,250 crore to the combined value of its listed companies. Shares of Adani Power and Adani Energy Solutions rose above 4%. NDTV, which launched a regional channel today, rose over 1%. The conglomerate's market value fell to ₹10.96 lakh crore later in the day.",Business
JFSL will seek to optimise all that India provides: KV Kamath,"KV Kamath, the Non-Executive Chairman of Jio Financial Services Limited (JFSL), said the demerged financial services unit of Reliance Industries will seek to optimise all that India provides. India's growth momentum is like what we've not seen in our history, he added. Kamath said the company's team is working hard to be an important player in India's financial services sector.",Business
"We closed ₹4,621 crore deal with Titan in only 7 minutes: CaratLane CEO Mithun","Jewellery retailer CaratLane's Founder and CEO Mithun Sacheti in an interview with Moneycontrol said that the deal of Titan buying the remaining 27.18% of CaratLane for ₹4,621 crore was closed in just 7 minutes after the banks' negotiation. It marked the second largest exit for an e-commerce founder in India after Flipkart founders sold their stakes to Walmart.",Business
Jio Financial hits 5% lower circuit minutes after listing on BSE,"Jio Financial Services Limited (JFSL) shares hit 5% lower circuit at ₹251.75 apiece, minutes after being listed on the BSE. Similarly, the shares hit lower circuit at ₹248.90 apiece on the NSE soon after the listing. Shares of JFSL listed at ₹265 apiece on the BSE and ₹262 on the NSE. The listing came after JFSL demerged from Reliance Industries.",Business
Jio Financial lists on exchanges as 2nd-largest NBFC with ₹1.65-lakh cr valuation,Jio Financial Services made its stock market debut on Monday as the second-largest NBFC (non-banking financial company) with an implied market capitalisation of ₹1.65 lakh crore. Shares of Jio Financial listed at ₹265 apiece on the BSE and ₹262 on the NSE. The development comes after Jio Financial got demerged from its parent company Reliance Industries.,Business
We have seen god in man in the form of Ratan Tata: Maharashtra CM,"CM Eknath Shinde hailed 85-year-old industrialist Ratan Tata as an ""institution"" after he received the Udyog Ratna award instituted by the Maharashtra government. ""We have never seen god, but we all have often seen god in man in the form of Ratan Tata,"" Shinde said. ""Tata means trust...This trust has been earned by the Tatas through tireless efforts,"" he added.",Business
Notice to auction Sunny Deol's Mumbai villa over non-payment of ₹56 crore dues withdrawn,"Bank of Baroda has withdrawn a notice to auction actor Sunny Deol's villa in Mumbai to recover debt worth ₹56 crore. In a statement, the bank cited technical reasons for withdrawing the sale auction notice. According to the notice, the actor has been in default on a ₹55.99 crore loan he had taken from Bank of Baroda since December 2022.",Business
"Adani firm to spend ₹2,000 cr for 2 new Mumbai power lines: Report","Adani Electricity Mumbai will invest over ₹2,000 crore to build two new transmission lines in the city, PTI reported citing a senior company official. Work on the project is set to begin in October, with the second line expected to get commissioned in 2027, the official said. The project also involves setting up a 400-kV substation.",Business
ONGC Videsh gets 3-year extension to explore South China Sea,"ONGC's subsidiary ONGC Videsh has secured a three-year extension from Vietnam to explore 'Block 128' in the South China Sea. ""India's strategic commitment stays strong as ONGC Videsh continues its exploration journey with its eighth extension till 15 June 2026,"" ONGC posted on X. It's yet to find any commercially recoverable oil and gas reserves in the block, PTI reported.",Business
Intel to lay off 140 employees in US: Report,"Intel will lay off at least 140 employees in the US to reduce costs, as per a report by Sacramento Inno. The chipmaker will reportedly fire 89 employees from its Folsom R&D campus and 51 based in San Jose, California. In May, Intel announced its plans to cut some jobs after reporting its largest-ever quarterly loss. ",Business
Murugappa family settles disputes with former chairman's daughter,"The Murugappa family has settled long-standing disputes with Valli Arunachalam, who is the daughter of former executive chairman of Murugappa Group, late MV Murugappan. As part of the settlement, Valli will withdraw her legal proceedings initiated against the family. The dispute started after she demanded a board seat in Murugappa Group's holding firm following the demise of her father.",Business
NCCF to sell onions at ₹25/kg from Monday,"Onions from the buffer stock will be made available to retail consumers at a subsidised rate of ₹25 per kg through retail outlets and mobile vans of the (National Cooperative Consumers' Federation of India) NCCF from Monday, the government said. Earlier, a 40% duty on onion exports was imposed to check price rise and improve supplies in the domestic market.",Business
Old video of Ratan Tata recounting his conflict with a gangster resurfaces,"An old video of Ratan Tata recounting the decision he took when a gangster tried to disrupt operations at Tata Motors has resurfaced. The gangster wanted to take control of the company's union and called for a strike to exert dominance and even beat up employees, Tata recollected. However, the businessman decided to confront the gangster and never regretted it.",Business
Nissan recalls 2.3 lakh cars in US over steering control loss risk,"Nissan has recalled more than 2.3 lakh cars in the US over an issue that could potentially lead to a partial loss of steering control. The issue, which affects Nissan Sentra vehicles produced between 2020 and 2022, concerns the strength of tie rods. The rods could bend or break under certain operating conditions, Nissan told the US road safety regulator.",Business
"M-cap of 7 of top 10 most valued Indian firms falls by ₹80,200 cr","The combined market valuation of seven of top 10 most valued Indian firms fell by ₹80,200 crore last week. Tata Consultancy Services, whose valuation fell by ₹29,894.5 crore to ₹12,32,240.4 crore, took the biggest hit. HDFC Bank's valuation declined by ₹19,664.1 crore to ₹12,02,728.2 crore and Bajaj Finance's valuation eroded by ₹12,233.5 crore to ₹4,15,763.5 crore. ITC's m-cap also fell.",Business
Adobe Co-founder John Warnock passes away at 82,"Software company Adobe's Co-founder John Warnock passed away at 82 on Saturday surrounded by his family, the company said in a statement. Warnock co-founded Adobe in 1982 with Charles Geschke after meeting as colleagues at Xerox. Warnock retired as Adobe's CEO in 2000 and as the company's CTO in 2001.",Business
Hotel industry contribution to GDP to hit $1 trillion by 2047: HAI,"Hotel industry's direct contribution to India's GDP will reach $68 billion by 2027 and $1 trillion by 2047, as per a report by Hotel Association of India (HAI) and Benori Knowledge. The report said the estimated growth can be attributed to GDP growth, increase in income level and increase in inflow of domestic tourists and foreign tourist arrivals (FTAs).",Business
I was made CEO of an HCL company at age 28: HCLTech Chairperson Roshni,"HCLTech's Chairperson Roshni Nadar Malhotra said the first place she worked at in HCL was in finance. ""By age 28, I had already been made CEO of the holding company,"" Roshni said at a recent event. The 41-year-old had joined HCL, the IT giant founded by her father and billionaire Shiv Nadar, in 2009 and became HCLTech Chairperson in 2020.",Business
Rajasthan's Vishnu Prakash R Punglia aims to raise ₹309 cr via IPO,"Infrastructure company Vishnu Prakash R Punglia will open its initial public offering (IPO) on August 24, with a price band of ₹94-99 per equity share. The Rajasthan-based engineering, procurement and construction company is planning to raise ₹308.88 crore at the upper price band. Its employees will get shares at a discount of ₹9 per share to the final offer price.",Business
Italian entrepreneur & Piaggio CEO Roberto Colaninno dies aged 80,"Scooter maker Piaggio's CEO Roberto Colaninno, who turned 80 few days ago, has passed away. His investment firm Immsi, which announced the news, didn't reveal the cause of death. The Italian entrepreneur gained fame in 1999 when his IT company Olivetti took over Telecom Italia (now known as TIM) for $58 billion, at the time the world's largest hostile takeover.",Business
I had never used an Excel sheet before starting my MBA: HCLTech's Roshni Nadar,"HCLTech's Chairperson Roshni Nadar Malhotra revealed at a recent event that she was the only person at her business school to never have used an Excel sheet until then. The 41-year-old holds an MBA from the Kellogg School of Management. ""I have no siblings to learn from and my journey has been a trial by fire,"" she further said.",Business
"India got lowest inflation for 9 yrs, current hike a hiccup: Goyal","Commerce Minister Piyush Goyal said the current spike in inflation is a short-term ""hiccup"" and the country has witnessed almost ""a decade of controlled inflation"". In the last nine years, Indians got the lowest inflation rate ever experienced in the past, he stated. India's retail inflation jumped to a 15-month high of 7.44% in July, as per the official data.",Business
Father refused to put ₹500 cr behind me in 1999: Puneet Dalmia,"Dalmia Bharat Group MD Puneet Dalmia said his father refused to give him ₹500 crore to expand the business in 1999, saying he has ""no credibility"". Puneet stated that he then received ₹2 crore from his father to do something and earn credibility. ""I started an internet company...learnt a lot...in terms of raising capital [and] building a team,"" he added.",Business
GQG Partners raises stake in Adani Ports to 5.03%,"GQG Partners has bought a 0.10% stake or 2.2 million shares of Adani Ports and Special Economic Zone Limited through a bulk deal, the investment firm said in a disclosure. With this, GQG's stake in Adani Ports has increased to 5.03%. This comes days after Reuters reported that GQG purchased an 8.1% stake in Adani Power for $1.1 billion.",Business
Govt imposes 40% duty on onion exports till December 31,"The government imposed a 40% duty on export of onions with immediate effect till December 31 to check price rise and improve supplies in domestic market. This comes amid reports that onion prices are likely to rise in September. Earlier, the government had announced that it will release 3 lakh tonnes of onion from its buffer stock to increase availability.",Business
No better place than Bengaluru to discuss digital economy: PM,"Prime Minister Narendra Modi on Saturday virtually addressed the G20 Digital Economy Ministers' Meet held in Bengaluru. Welcoming the attendees, the PM said, ""There can be no better place than Bengaluru to discuss the digital economy."" He added that the city is the home to science, technology and the spirit of entrepreneurship. ",Business
ED seizes ₹36-cr asset of Goa miner's son in Pandora Papers case,"Enforcement Directorate said it has seized an immovable property worth ₹36.8 crore of Rohan Timblo, who is the son of Goa-based miner Radha Timblo. The seizure has been made as part of ED's investigation into the Pandora Papers leak, which allegedly revealed Rohan held undisclosed foreign exchange outside India. He allegedly contravened the provisions of FEMA for about ₹37 crore.",Business
Ratan Tata conferred with Maharashtra's 1st Udyog Ratna award,"Tata Sons' Chairman Emeritus Ratan Tata was conferred with the Maharashtra government's 1st Udyog Ratna award on Saturday. The award was presented to him at his residence by CM Eknath Shinde and Deputy CMs Ajit Pawar and Devendra Fadnavis. ""Ratan Tata and Tata Group's contribution to the country's economy is immense,"" CM Shinde said.",Business
New rule for valuing rent-free houses provided by employers notified by CBDT ,"The Central Board of Direct Taxes has notified a new rule for valuing rent-free accommodation provided by employers. The valuation shall be 10% (earlier 15%) of salary in cities with over 40 lakh population and 7.5% (previously 10%) of salary in cities having population between 15-40 lakh, PTI reported. The population of the cities will be based on 2011 census.",Business
Bankman-Fried asks to be let out 5 days/week to work on defence,"FTX former CEO Sam Bankman-Fried's lawyers have asked that he be let out of a Brooklyn detention center for five days/week to prepare his defence. His lawyers termed US government's plan to let Bankman-Fried out twice/week as ""entirely inadequate"" to review the ""extraordinary volume"" of evidence without a dedicated computer. Prosecutors said he's being offered ""extraordinary accommodations"".",Business
Significant milestone: PM as Jan Dhan accounts cross 50-cr mark,"PM Narendra Modi on Saturday said it's a ""significant milestone"" that the total number of accounts under the Pradhan Mantri Jan-Dhan Yojana has crossed the 50-crore mark. ""It is heartening to see that more than half of these accounts belong to our Nari Shakti,"" the PM stated. Of the total accounts, 56% belong to women.",Business
Kerala's inflation lowest in India due to market intervention: CM,"Kerala CM Pinarayi Vijayan said the state has lowest inflation rate in India due to effective market intervention. ""We're a consumer state, so price rise should usually reflect in our state as well,"" Vijayan said, adding that the government is ""proud"" it hasn't increased 13 essential commodities' prices. Price rise in Kerala is also below the national average, he added.",Business
"Titan buys remaining 27% stake in CaratLane for ₹4,621 crore","Titan has agreed to buy remaining 27.18% stake in online jewellery retailer CaratLane for ₹4,621 crore. Titan said it will buy the shares from CaratLane Co-founder Mithun Sacheti and his family members, following which it will hold a 98.28% stake in the company. CaratLane was founded in 2008 and the Tata Group company first invested in the startup in 2016.",Business
"Top US firms including Apple, Intel protest India PC import curbs","Top US-based firms, including Apple and Intel, have protested against the curbs India imposed on import of laptops and PCs, among other electronics. In a letter to US Commerce Department and US Trade Representative accessed by Bloomberg, the firms said the move ""could significantly disrupt trade [and] hamper efforts to more closely integrate India into global supply chains"".",Business
"India, China may hold talks on sidelines of BRICS Summit next week","India and China may hold bilateral talks on sidelines of the BRICS Summit in Johannesburg next week, Bloomberg reported citing Chen Xiaodong, China's Ambassador to South Africa. ""I'm confident that as two nations...we'll have direct talks, direct meetings,"" Xiaodong said. ""I cannot say there's tension between us but as neighbouring countries, we've many common interests,"" he added.",Business
"Paid for a Maserati, got a lemon instead: Gautam Singhania on ₹3.65 crore car","Raymond Group Chairman Gautam Singhania criticised Maserati's supercar MC20 and said, ""Frankly speaking, I paid for a Maserati but I got a lemon instead."" He said that the ₹3.65-crore car has been sitting in his garage in Mumbai. Singhania further claimed that Maserati has blamed the conditions of Indian roads for the football-like bouncing he faced while driving the car.",Business
Import curbs more about import management than licensing: MoS IT,"Minister of State for IT Rajeev Chandrasekhar said the recent import curbs on laptops and PCs, among other electronics, were more about import management than licensing. ""I think this was communicated incorrectly,"" Chandrasekhar said, adding, ""This is really our attempt to create a framework of import management to understand the sources from which we want to regulate.""",Business
Tata Communications challenges DoT's ₹991.5 cr licence fee demand,"Tata Communications has appealed against the Department of Telecommunications' licence fee demand of about ₹991.5 crore. The company has challenged the demand before the Telecom Disputes Settlement and Appellate Tribunal (TDSAT). In a filing, the firm said the tribunal has directed DoT ""not to take any coercive action till the next hearing"".",Business
SoftBank buys Vision Fund stake in Arm at $64 bn valuation: Report,"SoftBank Group acquired the 25% stake in Arm Limited it doesn't directly own from its Vision Fund unit in a deal that values the chip designer at $64 billion, Reuters cited sources as saying. SoftBank is now expected to sell fewer Arm shares in IPO and would likely be retaining as much as 90% stake in the company, sources added.
",Business
Adani Group's market cap hits 6-month high of ₹11.26 lakh crore,"Adani Group's market capitalisation hit six-month high of ₹11.26 lakh crore on Friday after it added ₹76,026 crore to the combined market value of all listed companies. Shares of all Adani companies surged on Friday, led by Adani Green Energy which ended 6.68% higher. The shares later pared some gains, bringing down the group's market value to ₹10.96 lakh crore.",Business
Jalan-Kalrock seeks time to pay ₹350 cr to Jet Airways lenders,"Jalan-Kalrock Consortium has asked the National Company Law Appellate Tribunal (NCLAT) for an extension to make a ₹350-crore payment to the Committee of Creditors of Jet Airways. NCLAT has asked the JKC to file an application stating the conditions for seeking an extension to make the payments. The CoC had previously asked JKC to pay the amount by August 31.

",Business
SEBI registration must for finfluencers: ASCI in new guidelines,"The Advertising Standards Council of India (ASCI) has updated its guidelines for health and financial influencers. It has stated that financial influencers or 'finfluencers' making content related to stock and investments should be registered with SEBI. ""For other financial advice, the influencer must have suitable qualifications such as an IRDAI insurance license, CA [and] CS,"" ASCI stated.",Business
