Title,Article,Category
Rajinikanth's 'Jailer' earns ₹500 crore worldwide,"Within 10 days of its release, Rajinikanth-starrer 'Jailer' has grossed ₹500 crore worldwide. As per trade analyst Manobala Vijayabalan, 'Jailer' has become the third Tamil film to enter the ₹500 crore club at global box office after '2.0' (2018) and 'Ponniyin Selvan: I' (2022). The film, directed by Nelson Dilipkumar, also features Vinayakan, Ramya Krishnan, Vasanth Ravi and Tamannaah Bhatia.",Entertainment
I have always been a big fan of Rajkummar Rao's work: Dulquer,"Dulquer Salmaan in an interview praised his 'Guns & Gulaabs' co-star Rajkummar Rao, saying that he has always been a big fan of his work, films and choices. ""One thing we have in common is we try and do quality content and original content,"" he added. In the same interview, Rajkummar called Dulquer an ""effortless"" and a ""natural"" actor.
",Entertainment
Disha's rumoured boyfriend Ilic gets her face tattooed on his arm ,"Aleksandar Alex Ilic, who's rumoured to be dating actress Disha Patani, has got her face tattooed on his arm. In an Instagram Story, Disha posted a picture of Aleksandar and his arm featuring her picture, and wrote, ""I'm so touched Alexii. So lucky to have you my friend. #bff."" Aleksandar earlier said that Disha has been like family to him. 
",Entertainment
Sexual abuse cases against Michael Jackson reopened after decades,"Two men who allege they were sexually abused when they were children by late singer Michael Jackson can reopen cases against his companies, judges at a US court have ruled. Wade Robson and James Safechuck claim Jackson abused them for years. The men blamed Michael's company for allegedly aiding Michael in grooming and sexually abusing children and covering it up.",Entertainment
Was uncomfortable with Jad Hadid's touch: Bigg Boss OTT 2's Jiya ,"Actress Jiya Shankar, who was seen in 'Bigg Boss OTT 2', shared that she was uncomfortable with co-contestant Jad Hadid's touch. ""I thought that was how he was. But I was uncomfortable, right? So I should have said it,"" she added. The actress further said she will be ""very vocal"" from now on.",Entertainment
There were many ups and downs: Ameesha on her journey in industry,"Ameesha Patel, speaking about her journey in the film industry, said that she faced many ups and downs. ""You hit rock bottom, you come up, and sometimes it's stagnant, it's a circle of life,"" she added. ""Life is a leveller, life tends to level everything out and you just have to be positive at those moments,"" Ameesha said.
",Entertainment
Haryana CM praised my work: Bigg Boss OTT 2 winner Elvish Yadav,"Elvish Yadav, who was declared the winner of 'Bigg Boss OTT 2', met Haryana CM Manohar Lal Khattar in Gurugram. ""It was a special feeling meeting our CM Manohar Lal Khattar. He praised my work. Regarding my future, I have not decided anything yet,"" he said. A video of Yadav's meeting with CM Khattar also surfaced online.",Entertainment
"I don't own sunscreen, there's nothing to fear from Sun: Kangana  ","Kangana Ranaut, in an Instagram Story on Sunday, shared a video about the importance of the Sun. She wrote, ""Capitalism has taught us many things just to sell stuff...and worse of them all is 'sunscreen', it has taught us to be scared of Sun."" ""Sun is our God, there's nothing to fear from Sun, I don't even own...sunscreen,"" added Kangana. 
 ",Entertainment
A lot of my films can be franchised: Ameesha Patel,"Ameesha Patel said she has a lot of films in her film history that have potential to be turned into a franchise. When asked if she thinks any of her films are franchisable apart from 'Gadar 2', she named 'Humraaz' and 'Kaho Naa...Pyaar Hai'. Ameesha added audience would love to see original cast in 'Bhool Bhulaiyaa 3' and 'Race 4'. ",Entertainment
'This Is Us' actor Ron Cephas Jones passes away at 66,"Actor Ron Cephas Jones, known for playing William Hill in the popular American family drama series 'This Is Us', passed away at the age of 66. Jones' manager, Dan Spilo, said in a statement that the actor died ""due to a long-standing pulmonary issue"". Jones won two Emmy Awards for his role in 'This Is Us' in 2018 and 2020.",Entertainment
"Rajinikanth offers prayers at Ayodhya's Hanuman Garhi Temple, video surfaces","Actor Rajinikanth offered prayers at Ayodhya's Hanuman Garhi Temple on Sunday, with a video surfacing online. Earlier, he had met Uttar Pradesh CM Yogi Adityanath and Akhilesh Yadav. He had left for the Himalayas the day before the release of his action entertainer 'Jailer'. He then visited Jharkhand before coming to Uttar Pradesh.",Entertainment
Some people advised me to reject 'Gadar 2': Manish Wadhwa ,"Manish Wadhwa revealed in an interview with Bollywood Thikana that some people had advised him to reject 'Gadar 2'. ""[They] told me, 'You should wait...[It's] coming...after 22 years...Anil Sharma isn't active...and there's Sunny Deol, he has also not done anything recently',"" he added. Talking about its box office numbers, Manish said he didn't expect ""things would escalate to this level"".
 ",Entertainment
Nick Jonas gets angry after fan throws object at him during concert,A video purportedly showing singer Nick Jonas getting angry after a fan threw an object at him during a Jonas Brothers concert in Canada has surfaced on social media. Nick raised his finger and warned the fan against throwing objects on stage before continuing with his performance. This comes days after another fan hurled a bra at him on stage.,Entertainment
Sunny was worried about who would play villain in Gadar 2: Manish ,"Actor Manish Wadhwa revealed that Sunny Deol was ""quite worried about who would play the villain"" in Gadar 2. He said Sunny told him, ""The impact...Amrish Puri...left with Ashraf Ali, it's a big responsibility...Do you think you can take this responsibility?"" Manish said he assured Sunny that he would ace the role of Hamid Iqbal under his and director's guidance. 
",Entertainment
Akshay Kumar's 'OMG 2' crosses ₹100-cr mark in India ,"Akshay Kumar-starrer 'OMG 2' has crossed the ₹100-crore mark in India. The film, also starring Pankaj Tripathi and Yami Gautam, has collected ₹101.61 crore at the domestic box office, as per film trade analyst Taran Adarsh. The comedy-drama film was released on August 11, clashing with Sunny Deol and Ameesha Patel-starrer 'Gadar 2'. ",Entertainment
Which Bollywood movies have earned over ₹100 crore in India in 2023?,"'OMG 2' has become the eighth Bollywood movie to collect over ₹100 crore (net collection) in India in 2023. 'Pathaan' is the highest grosser in India in 2023 with ₹524.53 crore (net collection). Other six films to have crossed ₹100-crore mark include 'Gadar 2', 'The Kerala Story', 'Adipurush', 'Tu Jhoothi...', 'Rocky Aur Rani...' and 'Kisi Ka Bhai Kisi Ki Jaan'.",Entertainment
Akshay hasn't apologised for his remark on my knee colour: Shanthi,"Actress Shanthi Priya recalled how Akshay Kumar made fun of her knee colour during the shoot of the 1994 film 'Ikke Pe Ikka'. She told Siddharth Kannan that he hasn't apologised for his remark yet but told her that he was ""just joking"". Shanthi said she ""went into a shell"" after the incident, adding, ""My mom was a strong pillar.""",Entertainment
My daughters say they don't want dad: Sushmita on idea of marriage,"While speaking about the idea of getting married, actress Sushmita Sen said that her daughters tell her that they don't need a father. ""They don't miss having a father figure because they have never had a father. You only miss what you have...They have Tata, my father and their grandfather,"" the 'Taali' actress added. ",Entertainment
Friends tell me I am meant only for iconic blockbusters: Ameesha,"Actress Ameesha Patel said that her friends tell her that she is not made for Friday-to-Friday film releases and that she is made only for iconic blockbusters. ""And I laugh and say 'You all are so unfair, you have set the benchmark too high for me,'"" the 'Kaho Naa...Pyaar Hai' actress further said. ",Entertainment
"If I order pizza once in 6 months, I'm clear it's mine: Rajkummar","Actor Rajkummar Rao, in an interview with Hindustan Times, said that if he orders pizza once in six months, he makes it very clear that it is his and he is going to cherish it. ""[I make it clear] that I have ordered it for myself and that the other person should order for themselves,"" the actor further said. ",Entertainment
He's orthodox Punjabi male: Esha on dad's reluctance to let her act,"Esha Deol opened up about facing resistance from Dharmendra initially when she decided to enter film industry. ""It comes from him being...orthodox Punjabi male; they're known to be very protective of...women in their families,"" Esha said, adding, ""This is sort of a way of showing how protective he is and...nothing else...Time takes its own course, and everything falls into place.""",Entertainment
"Parineeti Chopra, Raghav Chadha to get married in Rajasthan on September 25: Reports","Actress Parineeti Chopra and AAP leader Raghav Chadha, who got engaged in Delhi earlier this year, are set to get married on September 25 in Rajasthan, according to reports. The wedding will reportedly be attended by the couple's close friends and families. Reports further suggest that there would be a grand reception in Gurugram following the wedding.",Entertainment
"Aamir didn't like a scene, came to my house at midnight: Mushtaq  ","Actor Mushtaq Khan, in an interview with Bollywood Thikana, revealed that Aamir Khan once showed up outside his house at midnight as he wasn't satisfied with a scene they had shot for 'Akele Hum Akele Tum'. He added that Aamir opted to stand under a street lamp as the former's children were sleeping and read the revised script with him.  ",Entertainment
"Not signed, focusing on Gadar 2: Sunny on report of Border sequel","Actor Sunny Deol has reacted to the rumours about him working in 'Border' sequel and said that he has not signed any film. ""I am only concentrating on 'Gadar 2' and receiving all your love...I would be announcing something special soon at the right time. Till then keep showering your love on Tara Singh and 'Gadar 2',"" he added. ",Entertainment
Dad said 'They'll try bringing you down as you're my son': Dulquer,"Actor Dulquer Salmaan said that his father-actor Mammootty said that he doesn't know how to protect him after he gets criticised for his acting on the screen. ""My father told me, 'You are going to get criticised, there will be brick and bats. They will try to bring you down more because you are my son,'"" he added. ",Entertainment
Singer Hozier may consider strike over AI threat to music industry,"'Take Me to Church' singer Hozier said he'd ""absolutely"" consider striking over the threat artificial intelligence (AI) poses to music industry. The 33-year-old Irish musician added, ""[AI] can't create something based on...human experience. So I don't know if it meets the definition of art."" US actors and writers are striking over better contracts and protection from the use of AI.",Entertainment
"Rajinikanth meets Akhilesh after 9 yrs, greets him with a hug","Actor Rajinikanth on Sunday met Samajwadi Party chief Akhilesh Yadav at his residence in Lucknow. ""I met Akhilesh...nine years ago at a function in Mumbai, and we've been friends since then...We talk on the phone,"" Rajinikanth told reporters before the meeting. Earlier on Saturday, Rajinikanth met UP CM Yogi Adityanath at his residence and touched his feet.",Entertainment
Sunny Deol's Mumbai villa to be auctioned over non-payment of ₹56 crore dues,"Actor Sunny Deol's villa in Mumbai is getting e-auctioned by Bank of Baroda over non-payment of dues amounting to nearly ₹56 crore. A notice put up by the bank shows that 'Sunny Villa', at Gandhigram Road in Juhu, will be auctioned on September 25. The buyer will get ""symbolic possession"" of the property, the notice states.",Entertainment
Got legal notice for refusing series with intimate scenes: Uorfi,"Actress Uorfi Javed has revealed that she was sent a legal notice of ₹40 lakh early on in her career after she refused to do a web series that required her to do intimate scenes. ""I was scared back then and even had suicidal thoughts. I now realise that the said incident happened to prepare me for today,"" she added. ",Entertainment
Other series look downmarket after watching 'Made In Heaven': Simi,"Simi Garewal has praised 'Made In Heaven' season 2. ""'Made in Heaven' Season 1 and 2 can't be described without superlatives. It's a gold standard in each aspect of filmmaking. Acting, visuals, aesthetics, screenplay everything...Now other series looks so downmarket,"" Simi wrote on Instagram. She also praised the directors Reema Kagti and Zoya Akhtar.",Entertainment
Sushmita Sen reacts to old video of reporter comparing her to Aishwarya and Priyanka,"Sushmita Sen reacted to an old video in which a reporter asked her about Aishwarya Rai and Priyanka Chopra's achievements and said that Sushmita achieved less than them. ""At first I was like what kind of question is this...Why would you be so disgraceful,"" Sushmita said. She added she replied to him with facts and wasn't trying to be humble.",Entertainment
"Rajinikanth meets SP chief Akhilesh Yadav, says 'We're friends'","Actor Rajinikanth on Sunday met Samajwadi Party chief Akhilesh Yadav at his residence in Lucknow. Rajinikanth said, ""I met Akhilesh...nine years ago at a function in Mumbai, and we're friends since then...We talk on phone."" Sharing a picture from their meeting, Akhilesh said, ""During my engineering studies in Mysore, the happiness I used to feel seeing Rajinikanth...on...screen is still intact.""",Entertainment
Was called sexy; I wasn't Vidya but Silk: Vidya on 'The Dirty...',"Actress Vidya Balan has revealed that she started being called sexy after 'The Dirty Picture'. ""I was being called the female hero and all that...Basically, I was not being Vidya. I was Silk. I was playing a character...and I was okay with it...I am far more comfortable being a character than being myself in public,"" she added. ",Entertainment
Actor Chris Peluso dies aged 40 after battling 'schizoaffective disorder',"'Wicked' and 'Mamma Mia!' actor Chris Peluso died at the age of 40, months after it was revealed that he was battling schizoaffective disorder. ""Michigan Musical Theatre family is heartbroken as we announce the passing of our dear family member/alum,"" the University of Michigan said. Schizoaffective disorder is a mental health condition with symptoms of schizophrenia and a mood disorder.",Entertainment
"My wife complains I'm never home, I want break from work: Pankaj","Actor Pankaj Tripathi said he has been working non-stop and needs a break from work. ""I can do maximum [of] five to six projects in a year. My wife complains that I never stay at home...I want to be selective in the coming year,"" he said, adding that he also wants to take care of his health.  ",Entertainment
"Felt Amrish Puri was there with me, blessed me: Manish on Gadar 2","Actor Manish Wadhwa has opened up about playing a villain in 'Gadar 2'. ""I feel Amrish Puri was there with me and told me, 'Don't worry, son. You have my blessings. Just start',"" Wadhwa added. He also revealed that he started the shoot at the same location where the famous handpump scene was shot for 'Gadar'.  ",Entertainment
"Trolling affects me, people forget actors are people too: Ananya","Actress Ananya Panday has spoken about being trolled online and said that people forget that actors are people too. When asked if she gets affected by the trolling, the 'Student Of The Year 2' actress said, ""As an actor, not too much but it affects me as a human being...But I am not going to sit and say 'poor me'.""",Entertainment
"Hema Malini praises Sunny after watching Gadar 2, calls him superb","Actress Hema Malini praised actor Sunny Deol after watching 'Gadar 2'. ""Sunny is superb,"" Hema added. ""After watching the film, the patriotism that should be felt towards the country is there. The matter of brotherhood towards...Muslims has also been shown towards the end,"" the 'Baghban' actress further said. She also praised Utkarsh Sharma for his work in the film. ",Entertainment
Singer Post Malone reveals cutting soda from his diet helped him lose 25 kg,"Speaking on The Joe Rogan Experience podcast, singer Post Malone revealed eliminating soda from his diet helped him lose 55 pounds (nearly 25 kg). ""Soda is so bad. It's good but so bad,"" the singer, whose real name is Austin Richard Post, said. He admitted he rewards himself with soda on occasions when he feels he truly deserves it.",Entertainment
60-plus heroes' films doing better than younger heroes' films: RGV,"Following the success of 'Gadar 2', filmmaker Ram Gopal Varma shared a post on X. ""Against all conventional wisdom, films of 60 + OLD HEROES doing 60 + OLD CHARACTERS are becoming BIGGER BLOCKBUSTERS than the films of younger heroes,"" he wrote, citing the examples of Kamal Haasan's 'Vikram', Rajinikanth's 'Jailer' and the Sunny Deol-starrer film.
",Entertainment
Was labelled 'difficult' for leaving sets on time: Sushmita Sen ,"Sushmita Sen, in an interview with Siddharth Kannan, recalled being labelled ""difficult"" for leaving the set on time. She added everyone had a problem with her attitude, and would say, ""She is showing attitude. What does she think of herself? Who works like this?"" Sushmita said a filmmaker hired her with those terms and realised that production was saving money. 
 ",Entertainment
Ameesha says people were against launch of 'Kaho Naa Pyaar Hai',"Ameesha Patel in an interview opened up about how certain people were against the launch of her debut film, 'Kaho Naa Pyaar Hai'. ""Everyone had no faith in Hrithik Roshan, because, at the same time, Amitabh Bachchan's son Abhishek was being launched. I was non-filmy; Abhishek was being launched with Kareena, so this was a very underdog project,"" added Ameesha.
",Entertainment
"AP Dhillon and actress Banita Sandhu confirm they are dating, share pics","Actress Banita Sandhu took to Instagram to confirm that she's dating singer AP Dhillon. Sharing pictures of them getting ready for an event, she wrote, ""With me"" followed by a heart emoji. In one of the images, he's seen helping her with her dress. Rumours about them started after they featured together in the singer's recent music video 'With You'. ",Entertainment
Sunny and I were born to play Tara and Sakeena: Ameesha on Gadar,"Ameesha Patel spoke about whether it was difficult for her to reprise the role of Sakeena in 'Gadar 2' after a gap of 22 years. She said, ""Not at all...Actually, Sakeena never left me and I don't think [Tara Singh]...left Sunny Deol."" ""We never rehearsed...we went on set...in our costume...I think we were born to play Tara, Sakeena,"" said Ameesha.
",Entertainment
Was annoying: 'OMG 2' actor Aarush on not being able to watch film,"'OMG 2' 16-year-old actor Aarush Varma spoke about the film getting an A certificate from censor board. He said he was annoyed as he couldn't watch his first film. ""If anyone watches the film...they'll know...the whole point of [it is] to teach...that sex education and such topics are important to be taught to kids at...young age,"" Aarush told India Today. ",Entertainment
Dulquer Salmaan reacts to Rana's remark on 'big B'wood actress'  ,"Dulquer Salmaan reacted after Rana Daggubati spoke about how a ""big Hindi cinema heroine"" wasted Dulquer's time on the sets of a film. Dulquer said, ""I am quite easygoing, I don't really complain and I'm okay. I think whatever he chose to say maybe he wasn't thinking."" Rana had apologised to Sonam Kapoor after he was criticised for his remarks.  ",Entertainment
"Rajinikanth touches UP CM Yogi Adityanath's feet at his residence in Lucknow, pic viral","Actor Rajinikanth, who landed in Lucknow on Friday, arrived at Uttar Pradesh CM Yogi Adityanath's residence to meet him on Saturday. A picture of the actor touching the latter's feet has gone viral. Rajinikanth will take part in a screening of his latest release 'Jailer' in Lucknow, where he will be accompanied by the Uttar Pradesh CM. ",Entertainment
"Actress Anasuya Bharadwaj breaks down in Instagram video, says 'I am vulnerable'","Telugu actress Anasuya Bharadwaj has shared a video of her crying on Instagram. ""The purpose of this post is to put it to you that...all the poses, the photoshoots...are a part of my life here...and so are these phases of my life where I am not so strong,"" she wrote. Bharadwaj added, ""I am vulnerable...have breakdowns.""",Entertainment
Director said 'act like my lover': Uorfi Javed on casting couch ,"Speaking on Bollywood Bubble's podcast Let's Talk, Uorfi Javed opened up about facing casting couch and shared that when she moved to Mumbai, a director asked her to give an audition at his home. ""Without a camera, he told me, 'Act like you are my lover...and hug me.' I just hugged him hesitantly and [said], 'Sir, I'm leaving',"" she added. ",Entertainment
Akshay told me to shoot masturbation scene properly to avoid criticism: OMG 2 director,"'OMG 2' director Amit Rai spoke about how Akshay Kumar got involved in the project. ""He gave inputs on how to avoid criticism. The masturbation scene for example, he asked me to shoot it properly and said, 'We will see about it later',"" said Rai. ""He has experience of 300 films and I benefitted from it,"" Rai added.",Entertainment
"Suniel meets Shahid Afridi, his daughters in Dubai; video surfaces","Actor Suniel Shetty met former Pakistan cricket captain Shahid Afridi and his daughters in Dubai. Afridi shared a video of the meeting on his Instagram Stories in which the two were seen exchanging pleasantries and having a brief conversation. Reacting to the video shared on a fan page, a user wrote, ""Both...met with respect. It is heartening to watch it."" ",Entertainment
"I'd 500 comics, dad sold them in anger when I ran from home: Vijay","Actor Vijay Varma revealed that he had a ""massive collection of around 500 comic books"", which his father sold to a ""kabaadi (scrap dealer)"" in anger when he ran away from home at the age of 21. ""So, I was very hurt and unhappy about that,"" he added. Vijay further said his collection is ""growing back all over again"".   ",Entertainment
Producer said 'Can't believe Irrfan's son gave audition': Babil,"Actor Babil Khan recalled that a producer of his film couldn't believe that late actor Irrfan Khan's son was giving auditions. Babil said that the producer was proud of him and called his audition ""insane"". He further said his mother Sutapa Sikdar has several contacts but he doesn't use that privilege to get work.",Entertainment
Tough to play a public figure: Pankaj on portraying ex-PM Vajpayee,"Actor Pankaj Tripathi, who will be portraying former Prime Minister Atal Bihari Vajpayee in 'Main Atal Hoon', said it is difficult to play a public figure on screen. Pankaj added that he wanted to capture the core personality of the character and deliver a performance that would stay with people. The biopic is directed by National Award-winner Ravi Jadhav.",Entertainment
Selfie culture is horrible: Ranaut on video of Deol yelling at fan,"Kangana Ranaut reacted to a tweet that criticised Sunny Deol's reaction when a fan asked him for a photograph. A video showed Sunny yelling at fan ""Lai na photo"". Kangana wrote, ""Any one such incidence in isolation can never be...indication of one's intentions...and selfie culture is horrible, people come very close to us, we get subjected to all kinds of...viruses."" 
",Entertainment
Was tough to make Satish Kaushik cuss in 'Guns & Gulaabs': Maker,"Filmmaker Raj Nidimoru revealed in an interview that it was tough for him and DK to make Satish Kaushik ""cuss so much"" in the web show 'Guns & Gulaabs'. ""Cussing was supposed to be funny,"" he added. Raj also called the late actor a ""loveable person"" and added that he was always eager to learn from other directors. ",Entertainment
"I hope, wish and pray to get the right kind of roles: Abhishek","Abhishek Bachchan, in an interview, said that he hopes, wishes and prays to get the right kind of roles. ""It takes the most of an actor's life,"" he added. While talking about his 'Ghoomer' co-star Saiyami Kher, Abhishek said, ""She is the most shy and awkward person you will ever meet."" R Balki directorial 'Ghoomer' released on August 18.",Entertainment
"Deepika gets angry as photographers take pics backstage at fashion show, video viral","Deepika Padukone recently attended Manish Malhotra Bridal Couture Show where her actor-husband Ranveer Singh walked the ramp with Alia Bhatt. A video from the event has now surfaced on social media in which she can be seen getting angry at media photographers. As some photographers tried to take pictures, she is heard saying, ""It's not allowed here. We are backstage.""",Entertainment
"A woman once grabbed my a**, I was in pain: Dulquer Salmaan on fan's inappropriate touch","Actor Dulquer Salmaan, while talking about ""weird fan interactions"", said sometimes women ""sneak a peck"" on his cheek while taking pictures. Speaking about another experience, he told YouTuber Ranveer Allahbadia that an older woman once grabbed his backside. ""It was very awkward and very bizarre. Like she [squeezed] and I was in pain...I don't know what it meant,"" Dulquer added. ",Entertainment
"Sunny Deol, JP Dutta to reunite for 'Border 2': Report  ","Sunny Deol and JP Dutta are teaming up again for 'Border 2', according to a report. As per a source quoted by Pinkvilla, the sequel will tell a tale from the 1971 Indo-Pak war that hasn't been told on the big screen yet. ""The team will be casting actors from...younger generation...Sunny will probably be...only actor from Border,"" the report said.   ",Entertainment
Deepika was dream to work with in Gehraiyaan: Intimacy coordinator,"India's first intimacy coordinator Aastha Khanna, who worked with Deepika Padukone in Shakun Batra's 'Gehraiyaan', said the actress was a dream to work with. ""Deepika...is by far one of the most amazing actors who I have done intimacy scenes with,"" Khanna said. ""She told me, 'You make sure everyone is out of the room...it's a closed set',"" Khanna added.",Entertainment
Mika Singh gifts his best friend apartments worth ₹8 crore on his birthday,"Singer Mika Singh has gifted his best friend apartments worth ₹8 crore in the metro cities of Mumbai and Delhi. As per reports, Mika gifted two apartments to his best friend Kanwaljeet Singh on his birthday. While one apartment is located in a Mumbai society, another is situated at a prime location in the capital city of Delhi.

",Entertainment
"If you're not attractive, you're recognised as an actor: Ameesha","Ameesha Patel, in an interview, said if someone is not ""conventionally attractive"" and they deliver a strong performance, they're recognised as an actor. ""I think sometimes looks and glamour overtake...people overlook your ability to perform,"" she said. ""If you possess certain public appeal in terms of looks, they tend to assume...it's solely your appearance that matters,"" the actress added.",Entertainment
"Bhansali is like a living God, minds his business: Kangana","Calling Sanjay Leela Bhansali ""a living God"", Kangana Ranaut said the filmmaker ""never fakes success or glory"". ""Above all, he minds his business, [has] intense creativity and rare integrity,"" she added. In a series of Instagram Stories, Kangana recalled over the years Bhansali offered her songs and roles. ""For some or the other reason I couldn't do them,"" she added.",Entertainment
Shut up: Jim Sarbh to actors over-exaggerating acting process,"Actor Jim Sarbh, in an interview, talked about how actors who play complicated characters over-exaggerate their acting process. ""There are all those actors who are like, 'You know, I was so stuck in my character I'd to get mental therapy for like weeks',"" he said. ""Shut up bro! You didn't even know your lines that day. What nonsense?"" Jim added.",Entertainment
Britney Spears releases 1st statement after separation from husband; posts video ,"Singer Britney Spears has released first statement after separation from husband Sam Asghari. She posted the statement along with a video of herself dancing. ""6 years is a long time to be with someone...I'm a little shocked but I'm not here to explain why because it's honestly nobody's business. But, I couldn't take the pain anymore honestly,"" she wrote.",Entertainment
Not particularly comfortable: Vijay on attention on relationship,"While talking about the attention on his relationship with actress Tamannaah Bhatia, Vijay Varma said, ""I'm not particularly comfortable but I'm just trying to get used to it."" ""First of all, it's news to me that we are one of the most sought after couples. It's very humbling...but I wasn't used to it when it first happened,"" Vijay added.",Entertainment
Actor Pawan dies due to heart attack aged 25,"Actor Pawan, who worked in Hindi and Tamil television shows, has passed away due to a heart attack aged 25. As per reports, the actor died around 5 am on Friday at his residence in Mumbai. Pawan's mortal remains will be transported to his native place in Mandya district, Karnataka, where the final rites will be performed by his family.",Entertainment
It was cute but I won't do it: Zarina on Shabana-Dharmendra kiss,"While reacting to Shabana Azmi and Dharmendra's kiss in 'Rocky Aur Rani Kii Prem Kahaani', actress Zarina Wahab said that she found it ""cute and adorable"" but she won't do it. ""There's no reason to shout and make a big deal out of it...I find it funny when the senior actors are seen with a different lens,"" she added. ",Entertainment
"Britney not required to pay Sam Asghari any money, shows prenup","Singer Britney Spears won't be required to pay anything to her husband Sam Asghari, according to their prenuptial agreement. According to TMZ, the agreement contains an extensive confidentiality clause that forbids Sam from discussing their marriage. A divorce filing showed that Sam is seeking spousal support and attorneys' fees in their divorce.",Entertainment
'Gadar 2' crosses ₹300 crore mark,"Sunny Deol and Ameesha Patel starrer 'Gadar 2' has crossed the ₹300 crore mark. The eighth day of the film brought in ₹19.5 crore, as per industry tracker Sacnilk, taking the film's domestic net collection to ₹304.13 crore. The film's overseas collection, as per the industry tracker, stands at ₹33.1 crore.",Entertainment
Won't be fighting for screen space: Dulquer on working with Vijay,"Actors Vijay Deverakonda and Dulquer Salmaan said they would love to work together in a multi-starrer film. ""It won't be us as stars fighting for screen space. We'll just be having fun,"" Dulquer said. Vijay recalled he used to watch Dulquer's Malayalam movies on torrents. Vijay and Dulquer's respective films 'Kushi' and 'King of Kotha' will release one week apart.",Entertainment
My family has never been given our due in B'wood: Dharmendra,"Veteran actor Dharmendra said his family has never been given its due in the film industry. ""We don't mind. The love of our fans is enough fuel to keep us going. We don't need the industry to acknowledge us,"" Dharmendra added. He further said his family is not into marketing itself and believes in letting the work speak for them.",Entertainment
Will watch 'Jailer' movie with UP CM Yogi Adityanath: Rajinikanth,"Actor Rajinikanth reached Uttar Pradesh’s Lucknow on Friday, where he is scheduled to meet Chief Minister Yogi Adityanath. While talking about his plans, Rajinikanth said, ""I will watch [my movie 'Jailer'] with UP CM Yogi Adityanath."" Reacting to the film's success, he said, ""Sab bhagwan ki dua hai (It's a blessing from God)."" Earlier, the actor was in Jharkhand's Ranchi.",Entertainment
"Nitin Desai, who died by suicide, delayed loan repayments from end of 2018: Edelweiss","Senior officials from Edelweiss, accused of abetting the suicide of art director Nitin Desai, stated in court that Desai had begun delaying his loan repayment schedules from 2018-end. Senior counsel Amit Desai informed Bombay HC that Desai took total loan of ₹181 crore. He emphasised that there was no intention on the part of the accused to abet Desai's suicide.



",Entertainment
"Alia criticised for supporting Bigg Boss OTT 2 winner Elvish Yadav, Swara reshares post","Many people criticised Alia Bhatt for supporting Bigg Boss OTT 2 winner Elvish Yadav on her Instagram Stories. Actress Swara Bhasker reshared a person's post on X that called out Alia. ""Take a good look at his...reprehensible attitude towards women...What a downgrade for an actress like you,"" the post, which contained screenshots of a feud between Elvish and Swara, read.",Entertainment
Arijit beats Swift to become Spotify's 3rd most-followed artist ,"Singer Arijit Singh has become the third most-followed artist on Spotify, surpassing artists like Taylor Swift, Billie Eilish and Eminem. As per India Today, Arijit is behind only Ed Sheeran and Ariana Grande, who are on the first and the second spot respectively. Arijit also surpassed Drake, The Weeknd, Rihanna and Adele, among others.  
",Entertainment
Dulquer was finalised for 'Guns..' a week before filming began: DK,Filmmaker Krishna DK of Raj & DK duo revealed that Dulquer Salmaan was finalised for 'Guns & Gulaabs' a week before it went on the floors. He added they had written a North Indian character and had approached an actor who couldn't do the show due to date issues. The makers worked on Dulquer's character while shooting for the show. ,Entertainment
Pic of Meghan Markle without engagement ring sparks divorce rumours,"Meghan Markle, Duchess of Sussex, was recently spotted partying with her friends celebrating her 42nd birthday. A picture posted on one of her friends' Instagram story from the celebration sparked divorce rumours on social media, with people pointing out that her engagement ring is missing. Rumours said Meghan and her husband, Duke of Sussex Prince Harry are taking time apart.",Entertainment
"I had auditioned Pankaj Tripathi, Ranveer Singh: Bhumi Pednekar ","Bhumi Pednekar said that she took Pankaj Tripathi and Ranveer Singh's auditions when she worked as casting director Shanoo Sharma's assistant. While she'd auditioned Pankaj for 'Powder', she was a part of Ranveer's auditioning process for 'Band Baaja Baaraat'. Recalling Ranveer's audition, Bhumi told Mashable India, ""The moment he [came], there was a weird aura...he was so driven to give...best."" ",Entertainment
Teachers at son's school would say 'why don't you abuse': Rajiv  ,"Rajiv Lakshman, who was one of the judges on some seasons of 'Roadies', recalled how once at his son's school, his teachers asked him to abuse. ""I used to go to my son's school and teachers would be like, 'Why don't you abuse?' Students will be like 'Sir, gaali dena' I was like, 'No, I won't',"" Rajiv told Cyrus Broacha.   
",Entertainment
"If I play Bhagat Singh, it'd be a different take on his life: Rao","Actor Rajkummar Rao said that he is ""very passionate"" about Bhagat Singh's journey and wants to present him on screen in different way. ""If I would ever do Bhagat Singh, it will be a very different take on his life,"" he added. On the work front, Rajkummar is set to star in 'Mr. & Mrs. Mahi' and 'Stree 2'. ",Entertainment
"Pic of 'Gadar 2' maker Anil resharing post against Akshay goes viral, director clarifies","'Gadar 2' director Anil Sharma issued a clarification after a screenshot of him resharing a post criticising Akshay Kumar went viral. Anil wrote he was trying to retweet Akshay's note in which the actor thanked audiences for the love for 'OMG 2' and 'Gadar 2' but mistakenly clicked another comment's retweet button. ""Always love and regards for @akshaykumar,"" Anil added.",Entertainment
